"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2020-06-04,11,0,33629,0,25,-2,-1,0,0
2020-06-05,11,0,32863,0,16,-2,-1,0,0
2020-06-06,2,0,11396,0,8,0,1,0,0
2020-06-07,4,0,26874,1,9,-3,-1,0,0
2020-06-08,6,0,16053,0,7,1,0,0,0
2020-06-09,2,0,17169,0,14,0,-1,0,0
2020-06-10,7,0,29270,0,22,1,1,0,0
2020-06-11,9,0,31269,0,15,-2,-1,0,0
2020-06-12,4,0,34327,0,22,0,0,0,0
2020-06-13,13,0,37101,0,29,-2,0,-1,0
2020-06-14,18,0,29702,0,26,0,1,0,0
2020-06-15,15,0,15796,0,13,1,1,0,0
2020-06-16,12,0,20198,0,5,0,-1,1,0
2020-06-17,23,0,33172,0,14,-1,0,1,0
2020-06-18,21,0,45978,0,0,-2,0,-1,0
2020-06-19,18,0,42708,0,10,1,-1,0,0
2020-06-20,26,0,35173,0,7,2,1,-2,0
2020-06-21,25,0,35946,0,8,-3,-1,0,0
2020-06-22,13,0,66525,0,7,2,0,0,0
2020-06-23,18,0,24972,0,12,3,1,0,0
2020-06-24,29,1,47603,0,9,-3,-1,0,0
2020-06-25,36,1,51917,0,17,0,0,0,0
2020-06-26,37,0,49498,0,16,-4,-1,0,0
2020-06-27,46,0,54222,0,21,0,0,0,0
2020-06-28,45,0,43114,0,14,-1,0,0,0
2020-06-29,81,0,36520,0,15,4,0,0,0
2020-06-30,67,0,40287,0,27,-1,0,0,0
2020-07-01,86,0,49941,0,28,4,2,0,0
2020-07-02,81,0,57859,0,27,6,2,0,0
2020-07-03,65,0,54078,0,38,3,2,0,0
2020-07-04,106,0,50176,0,37,2,-3,0,0
2020-07-05,87,0,45399,0,44,1,0,0,0
2020-07-06,137,2,45730,0,21,4,2,0,0
2020-07-07,169,0,41942,0,35,5,4,0,0
2020-07-08,130,0,55299,3,31,7,-2,0,0
2020-07-09,173,0,54425,1,88,-1,2,0,0
2020-07-10,300,0,59437,1,60,9,3,0,0
2020-07-11,192,1,51225,0,87,1,3,0,0
2020-07-12,244,1,53995,0,4,12,1,0,0
2020-07-13,183,0,42300,0,41,25,1,0,0
2020-07-14,271,2,44449,0,66,-2,9,0,0
2020-07-15,244,1,59904,0,93,21,1,0,0
2020-07-16,315,2,65575,0,108,3,2,0,0
2020-07-17,425,3,62748,0,81,13,2,22,0
2020-07-18,204,3,63367,0,43,-12,-6,-4,0
2020-07-19,361,3,62632,0,111,20,3,0,0
2020-07-20,268,1,57962,0,122,21,4,-1,0
2020-07-21,358,3,56310,0,148,26,5,6,0
2020-07-22,468,2,59794,0,109,33,4,2,0
2020-07-23,407,5,69308,0,119,-4,-1,0,0
2020-07-24,289,7,75584,0,154,6,3,-24,0
2020-07-25,353,5,64084,0,86,22,2,0,0
2020-07-26,453,10,75619,0,153,2,0,21,0
2020-07-27,532,6,51966,0,141,18,3,2,0
2020-07-28,369,6,44971,0,120,16,-2,0,0
2020-07-29,279,9,66188,0,189,48,-1,-23,0
2020-07-30,717,13,64853,0,134,7,-6,0,0
2020-07-31,603,8,75203,0,224,37,4,26,0
2020-08-01,374,4,68919,0,217,34,6,1,0
2020-08-02,641,7,57158,0,224,7,-4,2,0
2020-08-03,395,13,65529,0,197,31,-3,1,0
2020-08-04,412,11,51706,0,174,44,1,-26,0
2020-08-05,714,15,70464,0,144,83,7,31,0
2020-08-06,447,8,80008,0,205,34,1,-2,0
2020-08-07,410,11,91937,0,202,32,-1,-1,0
2020-08-08,425,12,40197,0,239,27,2,2,0
2020-08-09,386,17,93191,0,313,0,-2,-3,0
2020-08-10,313,19,61132,0,269,5,4,5,0
2020-08-11,317,19,61626,0,251,9,4,-4,0
2020-08-12,413,21,61172,0,387,13,-8,-1,0
2020-08-13,231,9,68441,0,222,0,-7,-1,0
2020-08-14,384,14,70629,0,349,-7,3,0,0
2020-08-15,293,4,63370,0,284,4,1,2,0
2020-08-16,253,17,53774,0,451,-3,-1,1,0
2020-08-17,271,25,38539,0,453,-6,4,3,0
2020-08-18,214,17,44516,0,390,8,1,0,0
2020-08-19,220,13,59882,0,318,12,1,-3,0
2020-08-20,243,13,68336,0,2607,-50,-2,-1,0
2020-08-21,171,9,71149,0,607,3,-4,-2,0
2020-08-22,195,13,67697,0,299,-16,-4,-4,0
2020-08-23,210,17,58910,0,474,-27,-4,-1,0
2020-08-24,104,15,51447,0,370,55,-1,-4,0
2020-08-25,137,8,56675,0,211,-15,4,1,0
2020-08-26,152,24,71703,0,286,-41,4,-3,0
2020-08-27,117,22,86268,0,266,-45,-11,-5,0
2020-08-28,126,11,79556,0,267,-15,0,6,0
2020-08-29,99,18,67555,0,223,-33,-3,0,0
2020-08-30,123,11,48438,0,260,-9,-1,-6,0
2020-08-31,76,41,46224,0,234,-20,-4,2,0
2020-09-01,73,5,41379,0,153,-31,-1,-7,0
2020-09-02,104,6,63963,0,187,-17,-3,6,0
2020-09-03,126,15,136194,0,222,-42,3,2,0
2020-09-04,87,59,70961,0,258,-34,1,-1,0
2020-09-05,71,11,63838,0,160,-31,0,2,0
2020-09-06,72,5,66560,0,137,-16,-1,1,0
2020-09-07,43,9,36086,0,136,-16,6,1,0
2020-09-08,52,8,36963,0,121,-31,-3,-5,0
2020-09-09,91,11,58936,0,139,-42,-3,-1,0
2020-09-10,48,7,60098,0,173,-26,-3,0,0
2020-09-11,52,9,78722,0,181,-32,-5,-3,0
2020-09-12,41,6,48002,0,112,-12,-3,-2,0
2020-09-13,44,6,39935,0,133,-14,2,-3,0
2020-09-14,41,7,30946,0,116,4,1,3,0
2020-09-15,46,0,29616,0,74,-2,-1,0,0
2020-09-16,42,8,47732,0,74,-13,-1,-1,0
2020-09-17,34,8,54357,0,66,-9,0,0,0
2020-09-18,48,5,45422,0,63,-9,-1,0,0
2020-09-19,24,6,39050,0,107,-2,-3,-2,0
2020-09-20,13,6,33039,0,100,3,-2,-1,0
2020-09-21,14,2,23436,0,95,-2,-2,-2,0
2020-09-22,30,3,31595,0,61,-7,3,2,0
2020-09-23,32,5,42410,0,85,-11,0,1,0
2020-09-24,9,2,47634,0,26,-8,0,0,0
2020-09-25,17,8,38488,0,72,-10,0,0,0
2020-09-26,16,1,37705,0,48,-3,1,-2,0
2020-09-27,24,2,28703,0,60,-2,0,0,0
2020-09-28,4,3,17099,0,43,-4,-1,-1,0
2020-09-29,19,7,26010,0,36,-2,-3,0,0
2020-09-30,15,4,48071,0,31,-5,1,-1,0
2020-10-01,18,2,42248,0,30,-5,0,0,0
2020-10-02,17,2,36929,0,40,1,-3,0,0
2020-10-03,8,3,30153,0,25,-2,0,0,0
2020-10-04,15,1,26188,0,16,-3,0,-2,0
2020-10-05,13,0,22602,0,26,0,0,1,0
2020-10-06,25,1,23949,0,24,-9,-1,0,0
2020-10-07,8,2,33220,0,19,-5,1,-2,0
2020-10-08,24,0,42386,0,13,-1,-3,0,0
2020-10-09,23,0,41114,0,21,-3,1,0,0
2020-10-10,15,0,40598,0,15,3,0,0,0
2020-10-11,20,1,31321,0,12,0,-2,0,0
2020-10-12,22,0,27447,0,15,1,-1,0,0
2020-10-13,30,1,27430,0,20,0,0,0,0
2020-10-14,25,5,46615,0,6,-4,0,0,0
2020-10-15,21,0,43513,0,13,-2,0,0,0
2020-10-16,9,0,43878,0,27,-6,0,0,0
2020-10-17,12,0,42374,0,9,-2,0,0,0
2020-10-18,8,0,36668,0,10,-2,0,0,0
2020-10-19,8,1,27338,0,4,1,0,0,0
2020-10-20,31,0,28873,0,14,0,0,0,0
2020-10-21,14,0,45759,0,22,-1,0,0,0
2020-10-22,22,0,45818,1,12,0,0,0,0
2020-10-23,18,0,43502,0,8,4,-1,0,0
2020-10-24,15,0,37885,0,10,-1,0,0,0
2020-10-25,21,0,30631,0,7,-2,0,0,0
2020-10-26,7,0,31186,0,18,-1,0,0,0
2020-10-27,14,0,31530,0,5,-1,1,0,0
2020-10-28,14,2,51683,0,12,-2,0,0,0
2020-10-29,15,0,50670,0,13,6,0,0,0
2020-10-30,12,0,47531,0,5,1,0,0,0
2020-10-31,8,0,40837,0,80,-3,0,0,0
2020-11-01,5,0,35907,0,12,0,0,1,0
2020-11-02,7,0,30215,0,20,-1,0,0,0
2020-11-03,8,0,31770,0,28,-1,0,0,0
2020-11-04,12,0,46392,0,22,5,0,0,0
2020-11-05,12,0,43579,0,11,1,0,0,0
2020-11-06,11,0,46471,0,6,-1,0,0,0
2020-11-07,7,0,38742,0,12,-1,0,0,0
2020-11-08,6,0,35459,0,8,0,0,0,0
2020-11-09,10,0,29026,0,3,1,0,0,0
2020-11-10,9,0,33373,0,2,0,0,0,0
2020-11-11,8,0,52406,0,1,2,-1,-1,0
2020-11-12,13,0,55862,0,5,0,0,0,0
2020-11-13,5,0,39993,0,6,0,0,0,0
2020-11-14,8,0,40222,0,5,-1,0,0,0
2020-11-15,17,0,30643,0,6,1,0,0,0
2020-11-16,22,0,22430,0,9,2,0,0,0
2020-11-17,10,0,39581,0,6,-1,0,0,0
2020-11-18,17,0,56696,1,1,-1,0,0,0
2020-11-19,7,0,60955,0,1,4,0,0,0
2020-11-20,8,0,60392,0,1,-3,0,0,0
2020-11-21,14,0,52403,0,7,2,0,0,0
2020-11-22,15,0,42211,0,2,-3,0,0,0
2020-11-23,14,0,32715,0,4,-1,0,0,0
2020-11-24,13,0,33758,0,1,5,0,0,0
2020-11-25,8,0,51587,0,6,-2,0,0,0
2020-11-26,8,0,46072,0,7,0,0,0,0
2020-11-27,10,0,44476,1,16,-2,0,0,0
2020-11-28,11,0,30043,1,14,0,0,0,0
2020-11-29,7,0,23034,0,4,-1,0,0,0
2020-11-30,11,1,24527,0,9,1,0,0,0
2020-12-01,9,0,27118,0,9,-1,0,0,0
2020-12-02,11,0,41106,0,9,0,0,0,0
2020-12-03,17,0,35767,0,5,5,0,0,0
2020-12-04,9,0,30458,0,9,1,0,0,0
2020-12-05,7,0,26966,0,7,1,0,0,0
2020-12-06,9,0,23086,0,3,1,0,0,0
2020-12-07,7,0,22033,0,3,4,0,0,0
2020-12-08,15,0,22558,0,5,4,0,0,0
2020-12-09,6,0,36532,0,6,-5,0,0,0
2020-12-10,8,0,37261,0,6,6,0,0,0
2020-12-11,11,0,30806,0,3,0,0,0,0
2020-12-12,13,0,25391,0,4,2,0,0,0
2020-12-13,5,0,20693,0,4,-6,0,0,0
2020-12-14,9,0,20629,0,9,-6,1,0,0
2020-12-15,8,0,20706,0,4,3,0,0,0
2020-12-16,12,0,31971,0,0,-3,0,0,0
2020-12-17,13,0,28598,0,6,1,0,0,0
2020-12-18,21,0,23011,0,5,-5,-1,0,0
2020-12-19,35,0,32350,0,1,1,0,0,0
2020-12-20,44,0,46375,1,7,1,0,0,0
2020-12-21,26,0,67852,0,4,-3,0,0,0
2020-12-22,21,0,76094,0,7,-1,0,0,0
2020-12-23,18,0,89673,0,3,-2,0,0,0
2020-12-24,25,0,100014,0,4,1,0,0,0
2020-12-25,14,0,93364,0,5,3,0,0,0
2020-12-26,20,0,50869,0,-1,-1,0,0,0
2020-12-27,16,0,35276,0,2,2,0,0,0
2020-12-28,25,1,29426,0,10,-6,0,0,0
2020-12-29,13,0,39312,0,6,5,0,0,0
2020-12-30,31,0,40313,0,5,-5,0,0,0
2020-12-31,26,0,54809,0,3,3,0,0,0
2021-01-01,20,0,56346,0,1,-2,0,0,0
2021-01-02,43,0,60612,0,8,5,0,0,0
2021-01-03,13,0,51136,0,7,1,0,0,0
2021-01-04,22,0,77267,0,0,0,0,0,0
2021-01-05,18,0,84675,0,10,6,0,0,0
2021-01-06,13,0,101274,0,0,5,0,0,0
2021-01-07,10,0,87889,0,7,1,0,0,0
2021-01-08,25,0,72548,0,6,3,0,0,0
2021-01-09,11,0,75757,0,1,-1,0,0,0
2021-01-10,13,0,76327,0,5,1,0,0,0
2021-01-11,19,0,74958,0,12,4,0,1,0
2021-01-12,20,0,60177,0,6,2,0,0,0
2021-01-13,16,0,69775,0,14,-4,1,0,0
2021-01-14,8,0,63170,0,7,4,0,0,0
2021-01-15,11,0,55206,0,7,4,0,0,0
2021-01-16,20,0,44656,0,13,-4,1,-1,0
2021-01-17,19,0,33545,0,11,-9,0,0,0
2021-01-18,13,0,42020,0,16,-4,0,0,0
2021-01-19,10,0,40980,0,1,-1,0,0,0
2021-01-20,9,0,57693,0,12,3,-1,0,0
2021-01-21,9,0,48072,0,9,-4,0,0,0
2021-01-22,6,0,49562,0,8,2,0,0,0
2021-01-23,6,0,37069,0,12,-1,-1,0,0
2021-01-24,5,0,31967,0,11,-6,0,0,0
2021-01-25,11,0,35020,0,12,-1,0,0,0
2021-01-26,3,0,29802,0,2,3,0,0,0
2021-01-27,7,0,36210,0,8,-7,0,0,0
2021-01-28,7,0,33864,0,12,0,0,0,0
2021-01-29,6,0,40711,0,1,-1,0,0,0
2021-01-30,6,0,35383,0,7,-6,0,0,0
2021-01-31,6,0,27469,0,15,0,0,0,0
2021-02-01,6,0,30319,0,0,-4,0,0,0
2021-02-02,6,0,36352,0,9,-1,0,0,0
2021-02-03,5,0,59220,0,1,0,0,0,0
2021-02-04,9,0,51180,0,7,1,0,0,0
2021-02-05,4,0,45569,0,0,0,0,0,0
2021-02-06,6,0,60023,0,3,-1,0,0,0
2021-02-07,2,0,41191,0,0,2,0,0,0
2021-02-08,7,0,38462,0,6,-1,0,0,0
2021-02-09,3,0,39312,0,7,1,1,0,0
2021-02-10,11,0,64648,0,4,1,0,0,0
2021-02-11,8,0,60489,0,2,0,0,0,0
2021-02-12,8,0,58374,0,6,0,0,0,0
2021-02-13,5,0,49666,0,4,-1,0,0,0
2021-02-14,6,0,52326,0,3,1,-1,0,0
2021-02-15,2,0,63576,0,7,2,0,0,0
2021-02-16,5,0,54959,0,2,-1,0,0,0
2021-02-17,6,0,84860,0,4,-1,0,0,0
2021-02-18,1,0,73162,0,1,-1,0,0,0
2021-02-19,6,0,57122,0,3,-1,1,0,0
2021-02-20,2,0,46420,0,6,0,0,0,0
2021-02-21,6,0,34800,0,2,0,0,0,20
2021-02-22,4,0,35793,0,0,1,0,0,1816
2021-02-23,7,0,44229,0,3,1,-1,0,951
2021-02-24,2,0,56776,0,6,0,0,0,4139
2021-02-25,8,0,49940,0,5,1,0,0,4981
2021-02-26,11,0,47889,0,2,4,0,0,5082
2021-02-27,7,0,33432,0,4,4,1,0,2538
2021-02-28,5,0,27600,0,1,-2,0,0,544
2021-03-01,8,0,24226,0,6,-2,0,0,3560
2021-03-02,8,0,39974,0,5,7,0,0,4943
2021-03-03,10,0,52923,2,4,-4,0,0,6643
2021-03-04,11,0,49047,0,2,6,0,0,7791
2021-03-05,13,0,47635,0,5,-1,0,0,7992
2021-03-06,10,0,37172,0,2,4,0,0,5073
2021-03-07,7,0,28385,2,0,0,0,0,1405
2021-03-08,9,0,35146,0,1,0,0,0,4896
2021-03-09,15,0,27603,0,2,8,0,1,7081
2021-03-10,14,0,47309,1,5,5,0,0,11292
2021-03-11,15,0,51011,0,9,4,0,-1,14253
2021-03-12,12,0,45015,0,4,-2,0,0,10109
2021-03-13,10,0,36989,0,3,4,-1,0,15899
2021-03-14,5,0,29392,0,2,-7,0,0,1783
2021-03-15,13,0,32312,0,3,-4,0,0,2230
2021-03-16,7,0,33843,0,1,6,0,0,10725
2021-03-17,16,0,54260,0,2,4,1,0,22204
2021-03-18,13,0,50496,0,2,-1,0,0,18107
2021-03-19,17,0,44082,0,2,17,0,0,14697
2021-03-20,9,0,36037,0,1,1,2,0,13077
2021-03-21,4,0,35410,0,4,-4,-1,0,2951
2021-03-22,10,0,30548,0,5,4,-1,0,16810
2021-03-23,5,0,29572,0,3,2,0,0,23021
2021-03-24,9,0,47726,0,5,6,0,0,12779
2021-03-25,8,0,39005,0,6,-1,0,0,16347
2021-03-26,12,0,38818,0,4,3,0,0,32342
2021-03-27,13,0,29677,0,1,1,1,0,13973
2021-03-28,7,0,35391,0,3,2,0,0,5056
2021-03-29,18,0,45086,0,6,1,0,0,12313
2021-03-30,18,0,44889,0,3,5,0,0,17985
2021-03-31,9,0,84776,0,7,-7,-1,0,22223
2021-04-01,18,0,85666,0,0,11,0,0,40034
2021-04-02,12,0,78080,0,2,-1,0,0,26366
2021-04-03,6,0,56078,0,13,-8,1,0,4446
2021-04-04,7,0,32355,0,2,3,1,0,5100
2021-04-05,9,0,27077,0,1,3,0,0,1197
2021-04-06,8,0,28581,0,10,-5,-1,0,4747
2021-04-07,14,0,32561,0,10,3,0,0,23379
2021-04-08,6,0,44549,0,8,-6,0,0,25055
2021-04-09,5,0,50988,0,14,0,0,0,567556
2021-04-10,6,0,34169,0,9,-7,0,0,61355
2021-04-11,9,0,30245,0,3,-4,-1,0,27702
2021-04-12,14,0,32317,0,3,-3,0,0,11734
2021-04-13,18,1,28512,0,2,1,1,0,15729
2021-04-14,13,0,45793,0,17,-4,0,0,101641
2021-04-15,19,0,44406,0,4,-9,0,0,63633
2021-04-16,15,0,39152,0,6,-4,0,0,61272
2021-04-17,21,0,29678,0,33,-2,0,0,53960
2021-04-18,14,0,24028,0,11,0,1,0,22071
2021-04-19,24,0,28648,0,5,0,0,0,89644
2021-04-20,16,0,27878,0,13,4,0,0,67034
2021-04-21,19,0,37749,0,-1,-1,-1,1,64821
2021-04-22,24,0,37186,0,4,0,-1,0,67591
2021-04-23,38,0,33457,0,9,14,0,0,69903
2021-04-24,18,0,38148,0,3,7,0,0,58446
2021-04-25,8,0,42994,0,5,0,0,0,20040
2021-04-26,29,0,40629,0,19,5,0,0,3398
2021-04-27,30,0,42490,0,41,-2,0,0,31852
2021-04-28,25,0,59462,1,13,4,1,0,60207
2021-04-29,29,0,50422,0,9,-6,0,0,82741
2021-04-30,22,0,44263,0,9,3,0,0,67259
2021-05-01,11,0,36451,0,13,1,0,0,55300
2021-05-02,14,0,33341,0,15,-10,0,0,19230
2021-05-03,15,0,35643,0,12,-4,0,0,6541
2021-05-04,11,0,30733,0,5,1,-1,0,56354
2021-05-05,14,0,53237,0,27,-6,0,0,79345
2021-05-06,20,0,50635,0,17,-8,0,0,77215
2021-05-07,11,0,44806,0,28,-7,0,0,81002
2021-05-08,9,0,55087,0,11,-1,0,0,73194
2021-05-09,17,0,41470,0,18,-3,1,0,26613
2021-05-10,8,0,37664,0,15,0,0,0,8883
2021-05-11,9,0,35191,0,13,-3,0,0,72886
2021-05-12,7,0,61475,0,6,-1,1,0,76379
2021-05-13,8,0,55232,0,11,-4,0,0,82284
2021-05-14,2,0,54093,0,6,-2,0,0,85874
2021-05-15,10,0,42001,0,5,-1,0,0,76153
2021-05-16,8,0,34536,0,4,0,0,0,32387
2021-05-17,3,0,38665,0,1,0,0,0,10953
2021-05-18,10,0,39354,0,12,2,0,0,83187
2021-05-19,3,0,58614,0,6,-3,0,0,95530
2021-05-20,6,0,55245,0,8,0,-2,0,92874
2021-05-21,3,0,50193,0,7,-1,0,0,101146
2021-05-22,8,0,39474,0,6,3,0,0,90621
2021-05-23,3,0,33199,0,10,-6,0,0,37469
2021-05-24,10,0,33970,0,11,1,0,0,13089
2021-05-25,9,0,35564,0,3,-2,0,0,76569
2021-05-26,18,0,61494,0,4,3,0,0,104658
2021-05-27,15,0,81048,0,7,-2,1,1,111388
2021-05-28,10,0,95647,0,3,1,0,0,124870
2021-05-29,10,0,87224,0,3,-2,-1,-1,121611
2021-05-30,15,0,71361,0,5,2,0,0,57952
2021-05-31,8,0,81291,0,0,2,0,0,32499
2021-06-01,12,0,65263,0,3,-1,0,0,119139
2021-06-02,12,0,96383,0,8,1,0,0,138705
2021-06-03,7,0,95521,0,3,-1,0,0,141259
2021-06-04,13,0,89509,0,5,-1,-1,-1,143659
2021-06-05,8,0,68780,0,0,-2,0,0,141245
2021-06-06,17,0,53344,0,4,-1,0,0,88745
2021-06-07,20,0,88293,0,7,1,0,0,60061
2021-06-08,9,0,55734,0,8,1,0,0,127564
2021-06-09,7,0,73284,0,12,-4,0,0,140885
2021-06-10,15,0,66779,0,10,3,0,0,142808
2021-06-11,3,0,55165,0,10,-1,0,0,153338
2021-06-12,8,0,48984,0,9,-1,0,0,132916
2021-06-13,11,0,49773,0,7,1,0,0,60822
2021-06-14,14,0,42512,0,11,8,1,0,32553
2021-06-15,12,0,40751,0,15,2,0,0,63946
2021-06-16,17,0,47437,0,19,1,0,0,152075
2021-06-17,13,0,70468,0,8,8,0,0,136010
2021-06-18,9,0,75644,0,3,4,0,0,141336
2021-06-19,10,0,72997,0,7,-3,0,0,130810
2021-06-20,10,0,56208,0,6,0,0,0,64553
2021-06-21,23,0,61683,0,7,4,0,0,34712
2021-06-22,17,0,59835,0,6,2,1,0,128643
2021-06-23,20,0,95172,0,2,3,-1,0,140892
