"Date","State","confirmed","deaths","tests","positives","recovered","hosp","ICU","vent"
2020-04-09,"QLD",10,0,3214,10,27,-2,1,1
2020-04-10,"QLD",12,0,2428,12,-4,3,0,0
2020-04-11,"QLD",9,0,2305,9,0,-8,0,0
2020-04-12,"QLD",9,0,814,9,0,2,0,-1
2020-04-13,"QLD",4,0,857,4,74,-7,-1,0
2020-04-14,"QLD",11,0,843,11,0,1,0,0
2020-04-15,"QLD",1,0,1467,1,0,-1,0,-1
2020-04-16,"QLD",2,0,2247,2,0,-2,0,-1
2020-04-17,"QLD",6,0,2500,6,0,-2,0,0
2020-04-18,"QLD",8,1,2536,8,296,3,-2,-2
2020-04-19,"QLD",4,0,1972,4,0,0,-1,0
2020-04-20,"QLD",0,0,1135,0,0,-2,-1,0
2020-04-21,"QLD",5,0,1600,5,0,1,0,-1
2020-04-22,"QLD",0,0,2698,0,0,-1,0,0
2020-04-23,"QLD",2,0,2531,2,0,0,0,0
2020-04-24,"QLD",0,0,2278,0,0,-2,-1,0
2020-04-25,"QLD",0,0,2080,0,65,0,0,0
2020-04-26,"QLD",4,0,1365,4,123,0,0,-1
2020-04-27,"QLD",3,0,1105,3,0,-3,0,1
2020-04-28,"QLD",0,0,2240,0,8,-1,0,0
2020-04-29,"QLD",1,0,3183,1,0,-2,0,0
2020-04-30,"QLD",-1,0,3187,-1,9,-1,0,-2
2020-05-01,"QLD",0,0,2880,0,5,0,-2,0
2020-05-02,"QLD",1,0,2584,1,17,-1,0,0
2020-05-03,"QLD",1,0,1997,1,11,-1,0,0
2020-05-04,"QLD",3,0,1052,3,4,0,0,-1
2020-05-05,"QLD",5,0,1071,5,0,0,0,0
2020-05-06,"QLD",0,0,2483,0,5,0,0,0
2020-05-07,"QLD",2,0,4694,2,4,-1,-1,0
2020-05-08,"QLD",0,0,4297,0,5,1,0,0
2020-05-09,"QLD",0,0,3821,0,25,0,0,0
2020-05-10,"QLD",0,0,2790,0,0,-1,0,0
2020-05-11,"QLD",0,0,1203,0,2,-1,0,0
2020-05-12,"QLD",6,0,1883,6,6,0,0,0
2020-05-13,"QLD",0,0,3148,0,1,0,0,0
2020-05-14,"QLD",1,0,3142,1,1,0,0,0
2020-05-15,"QLD",2,0,3425,2,1,-1,0,0
2020-05-16,"QLD",1,0,3247,1,6,-1,0,0
2020-05-17,"QLD",0,0,2366,0,1,0,-1,-1
2020-05-18,"QLD",2,0,1535,2,1,-1,-1,-1
2020-05-19,"QLD",0,0,2886,0,1,0,0,0
2020-05-20,"QLD",1,0,4919,1,1,0,0,0
2020-05-21,"QLD",0,0,3317,0,0,0,0,0
2020-05-22,"QLD",0,0,2986,0,0,0,0,0
2020-05-23,"QLD",2,0,2349,2,1,0,0,0
2020-05-24,"QLD",1,0,1652,1,0,0,0,0
2020-05-25,"QLD",-5,0,1110,-5,-3,0,0,0
2020-05-26,"QLD",1,0,1587,1,1,0,0,0
2020-05-27,"QLD",1,0,3810,1,5,0,0,0
2020-05-28,"QLD",0,0,3668,0,1,0,0,0
2020-05-29,"QLD",0,0,1897,0,0,-3,0,0
2020-05-30,"QLD",0,0,6126,0,0,0,0,0
2020-05-31,"QLD",0,0,3375,0,1,0,0,-1
2020-06-01,"QLD",0,0,1930,0,0,0,0,0
2020-06-02,"QLD",1,0,3024,1,0,1,0,1
2020-06-03,"QLD",0,0,3867,0,0,0,0,0
2020-06-04,"QLD",1,0,4500,1,0,0,0,0
2020-06-05,"QLD",0,0,4112,0,0,0,0,0
2020-06-06,"QLD",1,0,3588,1,0,0,0,0
2020-06-07,"QLD",0,0,2964,0,0,0,0,0
2020-06-08,"QLD",1,0,1790,1,4,0,0,0
2020-06-09,"QLD",0,0,2838,0,1,0,0,0
2020-06-10,"QLD",0,0,6742,0,0,-1,0,0
2020-06-11,"QLD",1,0,5125,1,0,0,0,0
2020-01-25,"SA",0,0,0,0,0,0,0,0
2020-01-26,"SA",0,0,0,0,0,0,0,0
2020-01-27,"SA",0,0,0,0,0,0,0,0
2020-01-28,"SA",0,0,0,0,0,0,0,0
2020-01-29,"SA",0,0,0,0,0,0,0,0
2020-01-30,"SA",0,0,0,0,0,0,0,0
2020-01-31,"SA",0,0,0,0,0,0,0,0
2020-02-01,"SA",0,0,0,0,0,0,0,0
2020-02-02,"SA",2,0,0,0,0,0,0,0
2020-02-03,"SA",0,0,0,0,0,0,0,0
2020-02-04,"SA",0,0,0,0,0,0,0,0
2020-02-05,"SA",0,0,0,0,0,0,0,0
2020-02-06,"SA",0,0,0,0,0,0,0,0
2020-02-07,"SA",0,0,0,0,0,0,0,0
2020-02-08,"SA",0,0,0,0,0,0,0,0
2020-02-09,"SA",0,0,0,0,0,0,0,0
2020-02-10,"SA",0,0,0,0,0,0,0,0
2020-02-11,"SA",0,0,0,0,0,0,0,0
2020-02-12,"SA",0,0,0,0,0,0,0,0
2020-02-13,"SA",0,0,0,0,0,0,0,0
2020-02-14,"SA",0,0,0,0,0,0,0,0
2020-02-15,"SA",0,0,0,0,0,0,0,0
2020-02-16,"SA",0,0,0,0,0,0,0,0
2020-02-17,"SA",0,0,0,0,0,0,0,0
2020-02-18,"SA",0,0,0,0,0,0,0,0
2020-02-19,"SA",0,0,0,0,0,0,0,0
2020-02-20,"SA",0,0,0,0,0,0,0,0
2020-02-21,"SA",1,0,0,0,0,0,0,0
2020-02-22,"SA",0,0,0,0,0,0,0,0
2020-02-23,"SA",0,0,0,0,0,0,0,0
2020-02-24,"SA",0,0,0,0,0,0,0,0
2020-02-25,"SA",0,0,0,0,0,0,0,0
2020-02-26,"SA",0,0,0,0,0,0,0,0
2020-02-27,"SA",0,0,0,0,0,0,0,0
2020-02-28,"SA",0,0,0,0,0,0,0,0
2020-02-29,"SA",0,0,0,0,0,0,0,0
2020-03-01,"SA",0,0,0,0,0,0,0,0
2020-03-02,"SA",0,0,0,0,0,0,0,0
2020-03-03,"SA",0,0,0,0,0,0,0,0
2020-03-04,"SA",2,0,0,0,0,0,0,0
2020-03-05,"SA",2,0,0,0,0,0,0,0
2020-03-06,"SA",0,0,0,7,0,0,0,0
2020-03-07,"SA",0,0,0,0,0,0,0,0
2020-03-08,"SA",0,0,0,0,0,0,0,0
2020-03-09,"SA",0,0,0,0,0,0,0,0
2020-03-10,"SA",0,0,0,0,0,0,0,0
2020-03-11,"SA",2,0,0,0,0,0,0,0
2020-03-12,"SA",3,0,0,2,0,0,0,0
2020-03-13,"SA",4,0,0,3,0,0,0,0
2020-03-14,"SA",3,0,0,4,0,0,0,0
2020-03-15,"SA",1,0,0,3,0,0,0,0
2020-03-16,"SA",9,0,0,1,0,0,0,0
2020-03-17,"SA",3,0,0,9,0,0,0,0
2020-03-18,"SA",5,0,0,3,0,0,0,0
2020-03-19,"SA",5,0,0,5,0,0,0,0
2020-03-20,"SA",8,0,0,5,0,0,0,0
2020-03-21,"SA",17,0,0,8,0,0,0,0
2020-03-22,"SA",33,0,0,17,0,0,0,0
2020-03-23,"SA",34,0,0,33,0,0,0,0
2020-03-24,"SA",36,0,0,34,0,0,0,0
2020-03-25,"SA",27,0,19269,36,0,0,0,0
2020-03-26,"SA",38,0,1407,27,0,0,0,0
2020-03-27,"SA",22,0,2824,38,0,0,0,0
2020-03-28,"SA",30,0,1237,22,0,0,0,0
2020-03-29,"SA",12,0,945,30,0,0,0,0
2020-03-30,"SA",6,0,520,12,0,0,0,0
2020-03-31,"SA",32,0,1142,6,0,0,0,0
2020-04-01,"SA",30,0,1484,32,0,23,8,0
2020-04-02,"SA",18,0,1048,30,44,-4,-1,0
2020-04-03,"SA",11,0,1046,18,2,-1,1,0
2020-04-04,"SA",11,0,1115,22,0,1,0,0
2020-04-05,"SA",2,0,826,2,0,1,2,0
2020-04-06,"SA",2,0,440,2,0,0,0,0
2020-04-07,"SA",4,1,528,4,43,-4,0,0
2020-04-08,"SA",5,1,762,5,31,0,-2,0
2020-04-09,"SA",1,1,693,1,45,-1,-2,0
2020-04-10,"SA",7,0,430,7,14,0,0,0
2020-04-11,"SA",1,0,443,1,46,0,1,0
2020-04-12,"SA",0,1,290,0,14,-1,-1,0
2020-04-13,"SA",2,0,255,2,1,-1,0,0
2020-04-14,"SA",2,0,335,2,13,-2,-2,0
2020-04-15,"SA",0,0,506,0,26,-1,0,0
2020-04-16,"SA",1,0,844,1,29,0,0,0
2020-04-17,"SA",1,0,929,1,23,-3,-3,0
2020-04-18,"SA",0,0,1943,0,15,0,0,0
2020-04-19,"SA",0,0,2049,0,8,0,0,0
2020-04-20,"SA",0,0,968,0,9,-1,0,0
2020-04-21,"SA",2,0,1217,2,13,-1,0,0
2020-04-22,"SA",1,0,1743,1,12,-1,0,0
2020-04-23,"SA",0,0,1489,0,6,0,1,0
2020-04-24,"SA",0,0,1669,0,7,0,0,0
2020-04-25,"SA",0,0,1140,0,1,0,0,0
2020-04-26,"SA",0,0,1135,0,9,0,0,0
2020-04-27,"SA",0,0,612,0,3,0,0,0
2020-04-28,"SA",0,0,799,0,6,0,0,0
2020-04-29,"SA",0,0,1335,0,0,0,0,0
2020-04-30,"SA",0,0,2006,0,0,-1,-1,0
2020-05-01,"SA",0,0,1247,0,2,0,0,0
2020-05-02,"SA",0,0,1165,0,5,0,-1,0
2020-05-03,"SA",0,0,934,0,0,0,0,0
2020-05-04,"SA",0,0,567,0,0,0,0,0
2020-05-05,"SA",0,0,803,0,1,-1,0,0
2020-05-06,"SA",0,0,1512,0,2,0,0,0
2020-05-07,"SA",1,0,1516,1,3,0,0,0
2020-05-08,"SA",0,0,1510,0,0,0,0,0
2020-05-09,"SA",0,0,1335,0,0,-1,0,0
2020-05-10,"SA",0,0,1166,0,1,0,0,0
2020-05-11,"SA",0,0,969,0,0,0,0,0
2020-05-12,"SA",0,0,889,0,0,0,0,0
2020-05-13,"SA",0,0,1689,0,0,0,0,0
2020-05-14,"SA",0,0,1568,0,0,0,0,0
2020-05-15,"SA",0,0,1665,0,1,0,0,0
2020-05-16,"SA",0,0,1770,0,0,0,0,0
2020-05-17,"SA",0,0,1105,0,0,0,0,0
2020-05-18,"SA",0,0,783,0,0,0,0,0
2020-05-19,"SA",0,0,1097,0,0,0,0,0
2020-05-20,"SA",0,0,1688,0,0,0,0,0
2020-05-21,"SA",0,0,1988,0,0,0,0,0
2020-05-22,"SA",0,0,1700,0,0,0,0,0
2020-05-23,"SA",0,0,1362,0,0,-1,0,0
2020-05-24,"SA",0,0,995,0,0,0,0,0
2020-05-25,"SA",0,0,799,0,0,0,0,0
2020-05-26,"SA",1,0,1139,1,0,0,0,0
2020-05-27,"SA",0,0,2519,0,0,0,0,0
2020-05-28,"SA",0,0,909,0,0,0,0,0
2020-05-29,"SA",0,0,2076,0,0,0,0,0
2020-05-30,"SA",0,0,2152,0,0,0,0,0
2020-05-31,"SA",0,0,1425,0,0,0,0,0
2020-06-01,"SA",0,0,905,0,0,0,0,0
2020-06-02,"SA",0,0,2018,0,0,0,0,0
2020-06-03,"SA",0,0,2160,0,0,0,0,0
2020-06-04,"SA",0,0,2325,0,1,0,0,0
2020-06-05,"SA",0,0,4752,0,0,0,0,0
2020-06-06,"SA",0,0,1878,0,0,0,0,0
2020-06-07,"SA",0,0,1246,0,0,0,0,0
2020-06-08,"SA",0,0,1053,0,0,0,0,0
2020-06-09,"SA",0,0,759,0,0,0,0,0
2020-06-10,"SA",0,0,1286,0,0,0,0,0
2020-06-11,"SA",0,0,2134,0,0,0,0,0
2020-01-25,"TAS",0,0,0,0,0,0,0,0
2020-01-26,"TAS",0,0,0,0,0,0,0,0
2020-01-27,"TAS",0,0,0,0,0,0,0,0
2020-01-28,"TAS",0,0,0,0,0,0,0,0
2020-01-29,"TAS",0,0,0,0,0,0,0,0
2020-01-30,"TAS",0,0,0,0,0,0,0,0
2020-01-31,"TAS",0,0,0,0,0,0,0,0
2020-02-01,"TAS",0,0,0,0,0,0,0,0
2020-02-02,"TAS",0,0,0,0,0,0,0,0
2020-02-03,"TAS",0,0,0,0,0,0,0,0
2020-02-04,"TAS",0,0,0,0,0,0,0,0
2020-02-05,"TAS",0,0,0,0,0,0,0,0
2020-02-06,"TAS",0,0,0,0,0,0,0,0
2020-02-07,"TAS",0,0,0,0,0,0,0,0
2020-02-08,"TAS",0,0,0,0,0,0,0,0
2020-02-09,"TAS",0,0,0,0,0,0,0,0
2020-02-10,"TAS",0,0,0,0,0,0,0,0
2020-02-11,"TAS",0,0,0,0,0,0,0,0
2020-02-12,"TAS",0,0,0,0,0,0,0,0
2020-02-13,"TAS",0,0,0,0,0,0,0,0
2020-02-14,"TAS",0,0,0,0,0,0,0,0
2020-02-15,"TAS",0,0,0,0,0,0,0,0
2020-02-16,"TAS",0,0,0,0,0,0,0,0
2020-02-17,"TAS",0,0,0,0,0,0,0,0
2020-02-18,"TAS",0,0,0,0,0,0,0,0
2020-02-19,"TAS",0,0,0,0,0,0,0,0
2020-02-20,"TAS",0,0,0,0,0,0,0,0
2020-02-21,"TAS",0,0,0,0,0,0,0,0
2020-02-22,"TAS",0,0,0,0,0,0,0,0
2020-02-23,"TAS",0,0,0,0,0,0,0,0
2020-02-24,"TAS",0,0,0,0,0,0,0,0
2020-02-25,"TAS",0,0,0,0,0,0,0,0
2020-02-26,"TAS",0,0,0,0,0,0,0,0
2020-02-27,"TAS",0,0,0,0,0,0,0,0
2020-02-28,"TAS",0,0,0,0,0,0,0,0
2020-02-29,"TAS",0,0,0,0,0,0,0,0
2020-03-01,"TAS",0,0,0,0,0,0,0,0
2020-03-02,"TAS",0,0,0,0,0,0,0,0
2020-03-03,"TAS",1,0,0,0,0,0,0,0
2020-03-04,"TAS",0,0,0,0,0,0,0,0
2020-03-05,"TAS",0,0,0,1,0,0,0,0
2020-03-06,"TAS",0,0,0,0,0,0,0,0
2020-03-07,"TAS",1,0,0,1,0,0,0,0
2020-03-08,"TAS",0,0,0,0,0,0,0,0
2020-03-09,"TAS",0,0,0,0,0,0,0,0
2020-03-10,"TAS",0,0,0,0,0,0,0,0
2020-03-11,"TAS",1,0,0,1,0,0,0,0
2020-03-12,"TAS",0,0,0,0,0,0,0,0
2020-03-13,"TAS",1,0,0,1,0,0,0,0
2020-03-14,"TAS",1,0,0,1,0,0,0,0
2020-03-15,"TAS",1,0,0,1,0,0,0,0
2020-03-16,"TAS",1,0,0,1,0,0,0,0
2020-03-17,"TAS",0,0,0,0,0,0,0,0
2020-03-18,"TAS",3,0,0,3,0,0,0,0
2020-03-19,"TAS",0,0,0,0,0,0,0,0
2020-03-20,"TAS",0,0,807,0,0,0,0,0
2020-03-21,"TAS",6,0,0,6,0,0,0,0
2020-03-22,"TAS",5,0,-807,5,0,0,0,0
2020-03-23,"TAS",6,0,0,6,0,0,0,0
2020-03-24,"TAS",8,0,1139,8,0,0,0,0
2020-03-25,"TAS",6,0,133,6,0,0,0,0
2020-03-26,"TAS",5,0,0,5,0,0,0,0
2020-03-27,"TAS",12,0,507,12,0,0,0,0
2020-03-28,"TAS",4,0,0,4,0,0,0,0
2020-03-29,"TAS",4,0,0,4,0,0,0,0
2020-03-30,"TAS",3,1,-1779,3,0,0,0,0
2020-03-31,"TAS",0,1,0,0,0,0,0,0
2020-04-01,"TAS",2,0,2218,3,0,9,0,0
2020-04-02,"TAS",3,0,0,0,0,1,1,0
2020-04-03,"TAS",6,0,-2218,-72,0,0,0,0
2020-04-04,"TAS",2,0,0,0,0,1,1,0
2020-04-05,"TAS",4,0,2845,82,0,0,0,0
2020-04-06,"TAS",3,0,127,7,0,0,0,0
2020-04-07,"TAS",9,1,220,9,30,2,0,0
2020-04-08,"TAS",9,0,103,0,8,0,0,0
2020-04-09,"TAS",4,0,102,13,8,2,0,0
2020-04-10,"TAS",11,1,194,11,2,-7,0,0
2020-04-11,"TAS",11,0,0,11,2,0,0,0
2020-04-12,"TAS",11,1,179,11,0,2,0,0
2020-04-13,"TAS",6,0,605,6,4,1,0,0
2020-04-14,"TAS",15,1,127,15,0,1,0,0
2020-04-15,"TAS",4,0,144,4,0,1,0,0
2020-04-16,"TAS",11,0,164,11,8,2,0,0
2020-04-17,"TAS",4,1,288,4,2,1,0,0
2020-04-18,"TAS",4,1,278,4,1,1,0,0
2020-04-19,"TAS",9,0,944,9,3,1,0,0
2020-04-20,"TAS",5,0,377,3,0,1,0,0
2020-04-21,"TAS",1,0,4,1,6,-2,-1,0
2020-04-22,"TAS",4,0,547,4,6,1,0,0
2020-04-23,"TAS",0,0,359,0,9,-2,0,0
2020-04-24,"TAS",2,1,276,2,17,0,-1,0
2020-04-25,"TAS",1,1,399,1,11,-2,0,0
2020-04-26,"TAS",4,1,437,4,6,-1,1,0
2020-04-27,"TAS",2,0,665,2,9,1,0,0
2020-04-28,"TAS",4,0,761,4,3,0,-1,0
2020-04-29,"TAS",1,0,753,1,2,0,0,0
2020-04-30,"TAS",2,2,1011,2,7,0,0,0
2020-05-01,"TAS",0,0,1065,0,9,-2,0,0
2020-05-02,"TAS",0,0,855,0,4,1,0,0
2020-05-03,"TAS",0,0,953,0,1,-2,0,0
2020-05-04,"TAS",0,0,574,0,6,-3,1,1
2020-05-05,"TAS",2,0,661,2,1,0,0,0
2020-05-06,"TAS",0,0,459,0,3,0,0,0
2020-05-07,"TAS",2,0,758,2,2,0,0,0
2020-05-08,"TAS",0,0,573,0,5,0,0,0
2020-05-09,"TAS",0,0,541,0,4,0,0,0
2020-05-10,"TAS",0,0,197,0,6,0,0,0
2020-05-11,"TAS",0,0,806,0,-2,0,-1,-1
2020-05-12,"TAS",0,0,188,0,2,0,0,0
2020-05-13,"TAS",0,0,549,0,2,0,0,0
2020-05-14,"TAS",0,0,569,0,0,0,0,0
2020-05-15,"TAS",1,0,432,1,3,-2,0,0
2020-05-16,"TAS",0,0,515,0,5,1,0,0
2020-05-17,"TAS",0,0,282,0,0,1,0,0
2020-05-18,"TAS",0,0,360,0,2,-2,0,0
2020-05-19,"TAS",0,0,351,0,1,0,0,0
2020-05-20,"TAS",0,0,430,0,0,0,0,0
2020-05-21,"TAS",0,0,421,0,1,-1,0,0
2020-05-22,"TAS",0,0,188,0,2,-1,0,0
2020-05-23,"TAS",0,0,363,0,0,0,0,0
2020-05-24,"TAS",0,0,192,0,1,0,0,0
2020-05-25,"TAS",0,0,469,0,1,0,0,0
2020-05-26,"TAS",0,0,588,0,2,0,0,0
2020-05-27,"TAS",0,0,347,0,0,0,0,0
2020-05-28,"TAS",0,0,997,0,0,0,0,0
2020-05-29,"TAS",0,0,906,0,0,-2,0,0
2020-05-30,"TAS",0,0,660,0,2,0,0,0
2020-05-31,"TAS",0,0,489,0,1,0,0,0
2020-06-01,"TAS",0,0,402,0,1,0,0,0
2020-06-02,"TAS",0,0,561,0,0,0,0,0
2020-06-03,"TAS",0,0,706,0,1,0,0,0
2020-06-04,"TAS",0,0,747,0,0,0,0,0
2020-06-05,"TAS",0,0,750,0,0,0,0,0
2020-06-06,"TAS",0,0,470,0,0,0,0,0
2020-06-07,"TAS",0,0,441,0,1,-1,0,0
2020-06-08,"TAS",0,0,299,0,0,0,0,0
2020-06-09,"TAS",0,0,375,0,0,0,0,0
2020-06-10,"TAS",0,0,656,0,0,0,0,0
2020-06-11,"TAS",0,0,620,0,0,0,0,0
2020-01-25,"VIC",1,0,0,0,0,0,0,0
2020-01-26,"VIC",0,0,0,0,0,0,0,0
2020-01-27,"VIC",0,0,0,0,0,0,0,0
2020-01-28,"VIC",0,0,0,0,0,0,0,0
2020-01-29,"VIC",2,0,0,0,0,0,0,0
2020-01-30,"VIC",0,0,0,0,0,0,0,0
2020-01-31,"VIC",0,0,0,0,0,0,0,0
2020-02-01,"VIC",1,0,0,0,0,0,0,0
2020-02-02,"VIC",0,0,0,0,0,0,0,0
2020-02-03,"VIC",0,0,0,0,0,0,0,0
2020-02-04,"VIC",0,0,0,0,0,0,0,0
2020-02-05,"VIC",0,0,0,0,0,0,0,0
2020-02-06,"VIC",0,0,0,0,0,0,0,0
2020-02-07,"VIC",0,0,0,0,0,0,0,0
2020-02-08,"VIC",0,0,0,0,0,0,0,0
2020-02-09,"VIC",0,0,0,0,0,0,0,0
2020-02-10,"VIC",0,0,0,0,0,0,0,0
2020-02-11,"VIC",0,0,0,0,0,0,0,0
2020-02-12,"VIC",0,0,0,0,0,0,0,0
2020-02-13,"VIC",0,0,0,0,0,0,0,0
2020-02-14,"VIC",0,0,0,0,0,0,0,0
2020-02-15,"VIC",0,0,0,0,0,0,0,0
2020-02-16,"VIC",0,0,0,0,0,0,0,0
2020-02-17,"VIC",0,0,0,0,0,0,0,0
2020-02-18,"VIC",0,0,0,0,0,0,0,0
2020-02-19,"VIC",0,0,0,0,0,0,0,0
2020-02-20,"VIC",0,0,0,0,0,0,0,0
2020-02-21,"VIC",0,0,0,0,0,0,0,0
2020-02-22,"VIC",0,0,0,0,0,0,0,0
2020-02-23,"VIC",0,0,0,0,0,0,0,0
2020-02-24,"VIC",0,0,0,0,0,0,0,0
2020-02-25,"VIC",0,0,0,0,0,0,0,0
2020-02-26,"VIC",0,0,0,0,0,0,0,0
2020-02-27,"VIC",3,0,0,0,0,0,0,0
2020-02-28,"VIC",0,0,0,0,0,0,0,0
2020-02-29,"VIC",0,0,0,0,0,0,0,0
2020-03-01,"VIC",2,0,0,0,0,0,0,0
2020-03-02,"VIC",0,0,0,0,0,0,0,0
2020-03-03,"VIC",0,0,0,0,0,0,0,0
2020-03-04,"VIC",1,0,0,0,0,0,0,0
2020-03-05,"VIC",0,0,0,10,0,0,0,0
2020-03-06,"VIC",0,0,0,0,0,0,0,0
2020-03-07,"VIC",1,0,0,1,0,0,0,0
2020-03-08,"VIC",1,0,0,1,0,0,0,0
2020-03-09,"VIC",3,0,0,3,0,0,0,0
2020-03-10,"VIC",3,0,0,3,0,0,0,0
2020-03-11,"VIC",3,0,0,3,0,0,0,0
2020-03-12,"VIC",6,0,0,6,0,0,0,0
2020-03-13,"VIC",9,0,0,9,0,0,0,0
2020-03-14,"VIC",13,0,0,13,0,0,0,0
2020-03-15,"VIC",8,0,0,8,0,0,0,0
2020-03-16,"VIC",14,0,11700,14,0,0,0,0
2020-03-17,"VIC",23,0,2500,23,0,0,0,0
2020-03-18,"VIC",27,0,1000,27,0,0,0,0
2020-03-19,"VIC",29,0,1980,29,28,0,0,0
2020-03-20,"VIC",28,0,2157,28,11,0,0,0
2020-03-21,"VIC",51,0,1163,51,12,0,0,0
2020-03-22,"VIC",67,0,2400,67,19,0,0,0
2020-03-23,"VIC",59,0,800,59,27,0,0,0
2020-03-24,"VIC",56,0,1300,56,16,0,0,0
2020-03-25,"VIC",55,0,500,55,15,0,0,0
2020-03-26,"VIC",54,3,1400,54,21,0,0,0
2020-03-27,"VIC",54,0,4100,54,23,0,0,0
2020-03-28,"VIC",111,0,4000,111,19,0,0,0
2020-03-29,"VIC",84,1,4000,84,2,0,0,0
2020-03-30,"VIC",52,0,3000,52,55,0,0,0
2020-03-31,"VIC",96,0,3000,96,43,32,6,0
2020-04-01,"VIC",51,1,2000,51,52,4,0,0
2020-04-02,"VIC",68,1,2000,68,79,1,1,0
2020-04-03,"VIC",49,1,2000,49,54,0,0,0
2020-04-04,"VIC",30,1,3000,30,51,5,3,0
2020-04-05,"VIC",20,0,2000,20,46,5,1,0
2020-04-06,"VIC",23,2,1000,23,47,-2,0,0
2020-04-07,"VIC",33,1,1000,33,66,2,2,0
2020-04-08,"VIC",21,1,2000,21,50,-2,-1,0
2020-04-09,"VIC",16,0,2000,16,70,5,1,0
2020-04-10,"VIC",13,1,0,13,120,-7,0,0
2020-04-11,"VIC",24,1,5000,24,60,1,2,0
2020-04-12,"VIC",3,0,0,3,29,0,-1,0
2020-04-13,"VIC",13,0,3000,13,60,-4,0,12
2020-04-14,"VIC",10,0,1000,10,43,0,1,0
2020-04-15,"VIC",8,0,1000,8,19,-1,3,0
2020-04-16,"VIC",2,0,1000,2,16,-3,-1,-3
2020-04-17,"VIC",1,0,2000,1,6,-4,-4,0
2020-04-18,"VIC",17,0,4000,17,13,-2,-1,-1
2020-04-19,"VIC",9,1,3000,9,16,-1,-2,0
2020-04-20,"VIC",1,0,4000,1,8,-1,1,1
2020-04-21,"VIC",7,0,2000,7,6,0,1,0
2020-04-22,"VIC",0,0,2000,0,41,2,1,-1
2020-04-23,"VIC",1,1,3000,1,8,-3,-3,-1
2020-04-24,"VIC",6,0,3000,6,3,0,1,0
2020-04-25,"VIC",3,0,2000,3,8,-3,0,0
2020-04-26,"VIC",3,1,3000,3,3,-3,-1,-2
2020-04-27,"VIC",0,0,3000,0,15,2,1,1
2020-04-28,"VIC",2,0,5049,2,-1,0,0,0
2020-04-29,"VIC",3,1,2043,3,8,-4,-2,0
2020-04-30,"VIC",7,0,4026,7,4,-1,0,-1
2020-05-01,"VIC",3,0,8589,3,2,-2,-2,0
2020-05-02,"VIC",7,0,5521,7,7,-4,0,0
2020-05-03,"VIC",13,0,9205,13,0,0,0,0
2020-05-04,"VIC",22,0,8228,22,10,-1,-1,1
2020-05-05,"VIC",17,0,5316,17,1,1,0,-1
2020-05-06,"VIC",17,0,10100,17,10,-4,0,0
2020-05-07,"VIC",15,0,14430,15,1,0,0,0
2020-05-08,"VIC",14,0,16758,14,10,0,0,-1
2020-05-09,"VIC",10,0,16640,10,4,-1,0,0
2020-05-10,"VIC",10,0,16984,10,10,0,-1,0
2020-05-11,"VIC",7,0,18437,7,14,0,0,0
2020-05-12,"VIC",13,0,13125,13,16,1,-1,0
2020-05-13,"VIC",5,0,14804,5,9,1,2,0
2020-05-14,"VIC",9,0,16186,9,0,0,0,0
2020-05-15,"VIC",20,0,20018,20,22,0,1,1
2020-05-16,"VIC",11,0,14511,11,10,2,0,1
2020-05-17,"VIC",7,0,14249,7,0,0,0,0
2020-05-18,"VIC",6,0,7071,6,22,-2,-2,-2
2020-05-19,"VIC",6,0,12830,6,15,2,0,0
2020-05-20,"VIC",7,0,9152,7,11,-1,0,0
2020-05-21,"VIC",1,0,11401,1,8,0,0,0
2020-05-22,"VIC",12,0,14430,12,6,0,0,0
2020-05-23,"VIC",9,1,5723,9,5,0,-2,-1
2020-05-24,"VIC",1,0,21420,1,14,-1,0,0
2020-05-25,"VIC",2,0,11632,2,22,-1,0,0
2020-05-26,"VIC",5,0,5528,5,13,0,0,0
2020-05-27,"VIC",8,0,33426,8,0,0,1,-2
2020-05-28,"VIC",10,0,9861,10,13,0,-1,0
2020-05-29,"VIC",6,0,12392,6,3,-1,-1,0
2020-05-30,"VIC",11,0,8480,11,15,0,0,0
2020-05-31,"VIC",4,0,8126,4,-7,-1,0,0
2020-06-01,"VIC",4,0,5850,4,3,0,-1,0
2020-06-02,"VIC",10,0,5818,10,3,3,1,0
2020-06-03,"VIC",7,0,5148,7,6,0,0,0
2020-06-04,"VIC",8,0,9683,8,15,-2,0,0
2020-06-05,"VIC",3,0,6768,3,2,0,-1,0
2020-06-06,"VIC",0,0,-12142,0,3,1,2,0
2020-06-07,"VIC",4,0,9140,4,4,-2,-1,0
2020-06-08,"VIC",2,0,3752,2,2,1,0,0
2020-06-09,"VIC",0,0,4191,0,7,0,-1,0
2020-06-10,"VIC",4,0,9945,4,14,2,1,0
2020-06-11,"VIC",8,0,6348,8,5,-3,-1,0
2020-01-25,"WA",0,0,0,0,0,0,0,0
2020-01-26,"WA",0,0,0,0,0,0,0,0
2020-01-27,"WA",0,0,0,0,0,0,0,0
2020-01-28,"WA",0,0,0,0,0,0,0,0
2020-01-29,"WA",0,0,0,0,0,0,0,0
2020-01-30,"WA",0,0,0,0,0,0,0,0
2020-01-31,"WA",0,0,0,0,0,0,0,0
2020-02-01,"WA",0,0,0,0,0,0,0,0
2020-02-02,"WA",0,0,0,0,0,0,0,0
2020-02-03,"WA",0,0,0,0,0,0,0,0
