"Date","State","confirmed_cum","deaths_cum","tests_cum","positives_cum","recovered_cum","hosp_cum","ICU_cum","vent_cum"
2020-03-31,"QLD",743,3,49382,743,0,0,0,0
2020-04-01,"QLD",781,3,50853,781,0,66,9,7
2020-04-02,"QLD",835,4,51785,835,0,60,9,8
2020-04-03,"QLD",873,4,54441,873,0,54,10,8
2020-04-04,"QLD",900,4,56000,900,0,47,11,8
2020-04-05,"QLD",907,5,57795,907,0,43,12,8
2020-04-06,"QLD",921,5,58490,921,0,43,12,10
2020-04-07,"QLD",934,5,61834,934,173,42,13,11
2020-04-08,"QLD",943,5,63552,943,345,35,11,11
2020-04-09,"QLD",953,5,66766,953,372,33,12,12
2020-04-10,"QLD",965,5,69194,965,368,36,12,12
2020-04-11,"QLD",974,5,71499,974,368,28,12,12
2020-04-12,"QLD",983,5,72313,983,368,30,12,11
2020-04-13,"QLD",987,5,73170,987,442,23,11,11
2020-04-14,"QLD",998,5,74013,998,442,24,11,11
2020-04-15,"QLD",999,5,75480,999,442,23,11,10
2020-04-16,"QLD",1001,5,77727,1001,442,21,11,9
2020-04-17,"QLD",1007,5,80227,1007,442,19,11,9
2020-04-18,"QLD",1015,6,82763,1015,738,22,9,7
2020-04-19,"QLD",1019,6,84735,1019,738,22,8,7
2020-04-20,"QLD",1019,6,85870,1019,738,20,7,7
2020-04-21,"QLD",1024,6,87470,1024,738,21,7,6
2020-04-22,"QLD",1024,6,90168,1024,738,20,7,6
2020-04-23,"QLD",1026,6,92699,1026,738,20,7,6
2020-04-24,"QLD",1026,6,94977,1026,738,18,6,6
2020-04-25,"QLD",1026,6,97057,1026,803,18,6,6
2020-04-26,"QLD",1030,6,98422,1030,926,18,6,5
2020-04-27,"QLD",1033,6,99527,1033,926,15,6,6
2020-04-28,"QLD",1033,6,101767,1033,934,14,6,6
2020-04-29,"QLD",1034,6,104950,1034,934,12,6,6
2020-04-30,"QLD",1033,6,108137,1033,943,11,6,4
2020-05-01,"QLD",1033,6,111017,1033,948,11,4,4
2020-05-02,"QLD",1034,6,113601,1034,965,10,4,4
2020-05-03,"QLD",1035,6,115598,1035,976,9,4,4
2020-05-04,"QLD",1038,6,116650,1038,980,9,4,3
2020-05-05,"QLD",1043,6,117721,1043,980,9,4,3
2020-05-06,"QLD",1043,6,120204,1043,985,9,4,3
2020-05-07,"QLD",1045,6,124898,1045,989,8,3,3
2020-05-08,"QLD",1045,6,129195,1045,994,9,3,3
2020-05-09,"QLD",1045,6,133016,1045,1019,9,3,3
2020-05-10,"QLD",1045,6,135806,1045,1019,8,3,3
2020-05-11,"QLD",1045,6,137009,1045,1021,7,3,3
2020-05-12,"QLD",1051,6,138892,1051,1027,7,3,3
2020-05-13,"QLD",1051,6,142040,1051,1028,7,3,3
2020-05-14,"QLD",1052,6,145182,1052,1029,7,3,3
2020-05-15,"QLD",1054,6,148607,1054,1030,6,3,3
2020-05-16,"QLD",1055,6,151854,1055,1036,5,3,3
2020-05-17,"QLD",1055,6,154220,1055,1037,5,2,2
2020-05-18,"QLD",1057,6,155755,1057,1038,4,1,1
2020-05-19,"QLD",1057,6,158641,1057,1039,4,1,1
2020-05-20,"QLD",1058,6,163560,1058,1040,4,1,1
2020-05-21,"QLD",1058,6,166877,1058,1040,4,1,1
2020-05-22,"QLD",1058,6,169863,1058,1040,4,1,1
2020-05-23,"QLD",1060,6,172212,1060,1041,4,1,1
2020-05-24,"QLD",1061,6,173864,1061,1041,4,1,1
2020-05-25,"QLD",1056,6,174974,1056,1038,4,1,1
2020-05-26,"QLD",1057,6,176561,1057,1039,4,1,1
2020-05-27,"QLD",1058,6,180371,1058,1044,4,1,1
2020-05-28,"QLD",1058,6,184039,1058,1045,4,1,1
2020-05-29,"QLD",1058,6,185936,1058,1045,1,1,1
2020-05-30,"QLD",1058,6,192062,1058,1045,1,1,1
2020-05-31,"QLD",1058,6,195437,1058,1046,1,1,0
2020-06-01,"QLD",1058,6,197367,1058,1046,1,1,0
2020-06-02,"QLD",1059,6,200391,1059,1046,2,1,1
2020-06-03,"QLD",1059,6,204258,1059,1046,2,1,1
2020-06-04,"QLD",1060,6,208758,1060,1046,2,1,1
2020-06-05,"QLD",1060,6,212870,1060,1046,2,1,1
2020-06-06,"QLD",1061,6,216458,1061,1046,2,1,1
2020-06-07,"QLD",1061,6,219422,1061,1046,2,1,1
2020-06-08,"QLD",1062,6,221212,1062,1050,2,1,1
2020-06-09,"QLD",1062,6,224050,1062,1051,2,1,1
2020-06-10,"QLD",1062,6,230792,1062,1051,1,1,1
2020-06-11,"QLD",1063,6,235917,1063,1051,1,1,1
2020-01-25,"SA",0,0,0,0,0,0,0,0
2020-01-26,"SA",0,0,0,0,0,0,0,0
2020-01-27,"SA",0,0,0,0,0,0,0,0
2020-01-28,"SA",0,0,0,0,0,0,0,0
2020-01-29,"SA",0,0,0,0,0,0,0,0
2020-01-30,"SA",0,0,0,0,0,0,0,0
2020-01-31,"SA",0,0,0,0,0,0,0,0
2020-02-01,"SA",0,0,0,0,0,0,0,0
2020-02-02,"SA",2,0,0,0,0,0,0,0
2020-02-03,"SA",2,0,0,0,0,0,0,0
2020-02-04,"SA",2,0,0,0,0,0,0,0
2020-02-05,"SA",2,0,0,0,0,0,0,0
2020-02-06,"SA",2,0,0,0,0,0,0,0
2020-02-07,"SA",2,0,0,0,0,0,0,0
2020-02-08,"SA",2,0,0,0,0,0,0,0
2020-02-09,"SA",2,0,0,0,0,0,0,0
2020-02-10,"SA",2,0,0,0,0,0,0,0
2020-02-11,"SA",2,0,0,0,0,0,0,0
2020-02-12,"SA",2,0,0,0,0,0,0,0
2020-02-13,"SA",2,0,0,0,0,0,0,0
2020-02-14,"SA",2,0,0,0,0,0,0,0
2020-02-15,"SA",2,0,0,0,0,0,0,0
2020-02-16,"SA",2,0,0,0,0,0,0,0
2020-02-17,"SA",2,0,0,0,0,0,0,0
2020-02-18,"SA",2,0,0,0,0,0,0,0
2020-02-19,"SA",2,0,0,0,0,0,0,0
2020-02-20,"SA",2,0,0,0,0,0,0,0
2020-02-21,"SA",3,0,0,0,0,0,0,0
2020-02-22,"SA",3,0,0,0,0,0,0,0
2020-02-23,"SA",3,0,0,0,0,0,0,0
2020-02-24,"SA",3,0,0,0,0,0,0,0
2020-02-25,"SA",3,0,0,0,0,0,0,0
2020-02-26,"SA",3,0,0,0,0,0,0,0
2020-02-27,"SA",3,0,0,0,0,0,0,0
2020-02-28,"SA",3,0,0,0,0,0,0,0
2020-02-29,"SA",3,0,0,0,0,0,0,0
2020-03-01,"SA",3,0,0,0,0,0,0,0
2020-03-02,"SA",3,0,0,0,0,0,0,0
2020-03-03,"SA",3,0,0,0,0,0,0,0
2020-03-04,"SA",5,0,0,0,0,0,0,0
2020-03-05,"SA",7,0,0,0,0,0,0,0
2020-03-06,"SA",7,0,0,7,0,0,0,0
2020-03-07,"SA",7,0,0,7,0,0,0,0
2020-03-08,"SA",7,0,0,7,0,0,0,0
2020-03-09,"SA",7,0,0,7,0,0,0,0
2020-03-10,"SA",7,0,0,7,0,0,0,0
2020-03-11,"SA",9,0,0,7,0,0,0,0
2020-03-12,"SA",12,0,0,9,0,0,0,0
2020-03-13,"SA",16,0,0,12,0,0,0,0
2020-03-14,"SA",19,0,0,16,0,0,0,0
2020-03-15,"SA",20,0,0,19,0,0,0,0
2020-03-16,"SA",29,0,0,20,0,0,0,0
2020-03-17,"SA",32,0,0,29,0,0,0,0
2020-03-18,"SA",37,0,0,32,0,0,0,0
2020-03-19,"SA",42,0,0,37,0,0,0,0
2020-03-20,"SA",50,0,0,42,0,0,0,0
2020-03-21,"SA",67,0,0,50,0,0,0,0
2020-03-22,"SA",100,0,0,67,0,0,0,0
2020-03-23,"SA",134,0,0,100,0,0,0,0
2020-03-24,"SA",170,0,0,134,0,0,0,0
2020-03-25,"SA",197,0,19269,170,0,0,0,0
2020-03-26,"SA",235,0,20676,197,0,0,0,0
2020-03-27,"SA",257,0,23500,235,0,0,0,0
2020-03-28,"SA",287,0,24737,257,0,0,0,0
2020-03-29,"SA",299,0,25682,287,0,0,0,0
2020-03-30,"SA",305,0,26202,299,0,0,0,0
2020-03-31,"SA",337,0,27344,305,0,0,0,0
2020-04-01,"SA",367,0,28828,337,0,23,8,0
2020-04-02,"SA",385,0,29876,367,44,19,7,0
2020-04-03,"SA",396,0,30922,385,46,18,8,0
2020-04-04,"SA",407,0,32037,407,46,19,8,0
2020-04-05,"SA",409,0,32863,409,46,20,10,0
2020-04-06,"SA",411,0,33303,411,46,20,10,0
2020-04-07,"SA",415,1,33831,415,89,16,10,0
2020-04-08,"SA",420,2,34593,420,120,16,8,0
2020-04-09,"SA",421,3,35286,421,165,15,6,0
2020-04-10,"SA",428,3,35716,428,179,15,6,0
2020-04-11,"SA",429,3,36159,429,225,15,7,0
2020-04-12,"SA",429,4,36449,429,239,14,6,0
2020-04-13,"SA",431,4,36704,431,240,13,6,0
2020-04-14,"SA",433,4,37039,433,253,11,4,0
2020-04-15,"SA",433,4,37545,433,279,10,4,0
2020-04-16,"SA",434,4,38389,434,308,10,4,0
2020-04-17,"SA",435,4,39318,435,331,7,1,0
2020-04-18,"SA",435,4,41261,435,346,7,1,0
2020-04-19,"SA",435,4,43310,435,354,7,1,0
2020-04-20,"SA",435,4,44278,435,363,6,1,0
2020-04-21,"SA",437,4,45495,437,376,5,1,0
2020-04-22,"SA",438,4,47238,438,388,4,1,0
2020-04-23,"SA",438,4,48727,438,394,4,2,0
2020-04-24,"SA",438,4,50396,438,401,4,2,0
2020-04-25,"SA",438,4,51536,438,402,4,2,0
2020-04-26,"SA",438,4,52671,438,411,4,2,0
2020-04-27,"SA",438,4,53283,438,414,4,2,0
2020-04-28,"SA",438,4,54082,438,420,4,2,0
2020-04-29,"SA",438,4,55417,438,420,4,2,0
2020-04-30,"SA",438,4,57423,438,420,3,1,0
2020-05-01,"SA",438,4,58670,438,422,3,1,0
2020-05-02,"SA",438,4,59835,438,427,3,0,0
2020-05-03,"SA",438,4,60769,438,427,3,0,0
2020-05-04,"SA",438,4,61336,438,427,3,0,0
2020-05-05,"SA",438,4,62139,438,428,2,0,0
2020-05-06,"SA",438,4,63651,438,430,2,0,0
2020-05-07,"SA",439,4,65167,439,433,2,0,0
2020-05-08,"SA",439,4,66677,439,433,2,0,0
2020-05-09,"SA",439,4,68012,439,433,1,0,0
2020-05-10,"SA",439,4,69178,439,434,1,0,0
2020-05-11,"SA",439,4,70147,439,434,1,0,0
2020-05-12,"SA",439,4,71036,439,434,1,0,0
2020-05-13,"SA",439,4,72725,439,434,1,0,0
2020-05-14,"SA",439,4,74293,439,434,1,0,0
2020-05-15,"SA",439,4,75958,439,435,1,0,0
2020-05-16,"SA",439,4,77728,439,435,1,0,0
2020-05-17,"SA",439,4,78833,439,435,1,0,0
2020-05-18,"SA",439,4,79616,439,435,1,0,0
2020-05-19,"SA",439,4,80713,439,435,1,0,0
2020-05-20,"SA",439,4,82401,439,435,1,0,0
2020-05-21,"SA",439,4,84389,439,435,1,0,0
2020-05-22,"SA",439,4,86089,439,435,1,0,0
2020-05-23,"SA",439,4,87451,439,435,0,0,0
2020-05-24,"SA",439,4,88446,439,435,0,0,0
2020-05-25,"SA",439,4,89245,439,435,0,0,0
2020-05-26,"SA",440,4,90384,440,435,0,0,0
2020-05-27,"SA",440,4,92903,440,435,0,0,0
2020-05-28,"SA",440,4,93812,440,435,0,0,0
2020-05-29,"SA",440,4,95888,440,435,0,0,0
2020-05-30,"SA",440,4,98040,440,435,0,0,0
2020-05-31,"SA",440,4,99465,440,435,0,0,0
2020-06-01,"SA",440,4,100370,440,435,0,0,0
2020-06-02,"SA",440,4,102388,440,435,0,0,0
2020-06-03,"SA",440,4,104548,440,435,0,0,0
2020-06-04,"SA",440,4,106873,440,436,0,0,0
2020-06-05,"SA",440,4,111625,440,436,0,0,0
2020-06-06,"SA",440,4,113503,440,436,0,0,0
2020-06-07,"SA",440,4,114749,440,436,0,0,0
2020-06-08,"SA",440,4,115802,440,436,0,0,0
2020-06-09,"SA",440,4,116561,440,436,0,0,0
2020-06-10,"SA",440,4,117847,440,436,0,0,0
2020-06-11,"SA",440,4,119981,440,436,0,0,0
2020-01-25,"TAS",0,0,0,0,0,0,0,0
2020-01-26,"TAS",0,0,0,0,0,0,0,0
2020-01-27,"TAS",0,0,0,0,0,0,0,0
2020-01-28,"TAS",0,0,0,0,0,0,0,0
2020-01-29,"TAS",0,0,0,0,0,0,0,0
2020-01-30,"TAS",0,0,0,0,0,0,0,0
2020-01-31,"TAS",0,0,0,0,0,0,0,0
2020-02-01,"TAS",0,0,0,0,0,0,0,0
2020-02-02,"TAS",0,0,0,0,0,0,0,0
2020-02-03,"TAS",0,0,0,0,0,0,0,0
2020-02-04,"TAS",0,0,0,0,0,0,0,0
2020-02-05,"TAS",0,0,0,0,0,0,0,0
2020-02-06,"TAS",0,0,0,0,0,0,0,0
2020-02-07,"TAS",0,0,0,0,0,0,0,0
2020-02-08,"TAS",0,0,0,0,0,0,0,0
2020-02-09,"TAS",0,0,0,0,0,0,0,0
2020-02-10,"TAS",0,0,0,0,0,0,0,0
2020-02-11,"TAS",0,0,0,0,0,0,0,0
2020-02-12,"TAS",0,0,0,0,0,0,0,0
2020-02-13,"TAS",0,0,0,0,0,0,0,0
2020-02-14,"TAS",0,0,0,0,0,0,0,0
2020-02-15,"TAS",0,0,0,0,0,0,0,0
2020-02-16,"TAS",0,0,0,0,0,0,0,0
2020-02-17,"TAS",0,0,0,0,0,0,0,0
2020-02-18,"TAS",0,0,0,0,0,0,0,0
2020-02-19,"TAS",0,0,0,0,0,0,0,0
2020-02-20,"TAS",0,0,0,0,0,0,0,0
2020-02-21,"TAS",0,0,0,0,0,0,0,0
2020-02-22,"TAS",0,0,0,0,0,0,0,0
2020-02-23,"TAS",0,0,0,0,0,0,0,0
2020-02-24,"TAS",0,0,0,0,0,0,0,0
2020-02-25,"TAS",0,0,0,0,0,0,0,0
2020-02-26,"TAS",0,0,0,0,0,0,0,0
2020-02-27,"TAS",0,0,0,0,0,0,0,0
2020-02-28,"TAS",0,0,0,0,0,0,0,0
2020-02-29,"TAS",0,0,0,0,0,0,0,0
2020-03-01,"TAS",0,0,0,0,0,0,0,0
2020-03-02,"TAS",0,0,0,0,0,0,0,0
2020-03-03,"TAS",1,0,0,0,0,0,0,0
2020-03-04,"TAS",1,0,0,0,0,0,0,0
2020-03-05,"TAS",1,0,0,1,0,0,0,0
2020-03-06,"TAS",1,0,0,1,0,0,0,0
2020-03-07,"TAS",2,0,0,2,0,0,0,0
2020-03-08,"TAS",2,0,0,2,0,0,0,0
2020-03-09,"TAS",2,0,0,2,0,0,0,0
2020-03-10,"TAS",2,0,0,2,0,0,0,0
2020-03-11,"TAS",3,0,0,3,0,0,0,0
2020-03-12,"TAS",3,0,0,3,0,0,0,0
2020-03-13,"TAS",4,0,0,4,0,0,0,0
2020-03-14,"TAS",5,0,0,5,0,0,0,0
2020-03-15,"TAS",6,0,0,6,0,0,0,0
2020-03-16,"TAS",7,0,0,7,0,0,0,0
2020-03-17,"TAS",7,0,0,7,0,0,0,0
2020-03-18,"TAS",10,0,0,10,0,0,0,0
2020-03-19,"TAS",10,0,0,10,0,0,0,0
2020-03-20,"TAS",10,0,807,10,0,0,0,0
2020-03-21,"TAS",16,0,807,16,0,0,0,0
2020-03-22,"TAS",21,0,0,21,0,0,0,0
2020-03-23,"TAS",27,0,0,27,0,0,0,0
2020-03-24,"TAS",35,0,1139,35,0,0,0,0
2020-03-25,"TAS",41,0,1272,41,0,0,0,0
2020-03-26,"TAS",46,0,1272,46,0,0,0,0
2020-03-27,"TAS",58,0,1779,58,0,0,0,0
2020-03-28,"TAS",62,0,1779,62,0,0,0,0
2020-03-29,"TAS",66,0,1779,66,0,0,0,0
2020-03-30,"TAS",69,1,0,69,0,0,0,0
2020-03-31,"TAS",69,2,0,69,0,0,0,0
2020-04-01,"TAS",71,2,2218,72,0,9,0,0
2020-04-02,"TAS",74,2,2218,72,0,10,1,0
2020-04-03,"TAS",80,2,0,0,0,10,1,0
2020-04-04,"TAS",82,2,0,0,0,11,2,0
2020-04-05,"TAS",86,2,2845,82,0,11,2,0
2020-04-06,"TAS",89,2,2972,89,0,11,2,0
2020-04-07,"TAS",98,3,3192,98,30,13,2,0
2020-04-08,"TAS",107,3,3295,98,38,13,2,0
2020-04-09,"TAS",111,3,3397,111,46,15,2,0
2020-04-10,"TAS",122,4,3591,122,48,8,2,0
2020-04-11,"TAS",133,4,3591,133,50,8,2,0
2020-04-12,"TAS",144,5,3770,144,50,10,2,0
2020-04-13,"TAS",150,5,4375,150,54,11,2,0
2020-04-14,"TAS",165,6,4502,165,54,12,2,0
2020-04-15,"TAS",169,6,4646,169,54,13,2,0
2020-04-16,"TAS",180,6,4810,180,62,15,2,0
2020-04-17,"TAS",184,7,5098,184,64,16,2,0
2020-04-18,"TAS",188,8,5376,188,65,17,2,0
2020-04-19,"TAS",197,8,6320,197,68,18,2,0
2020-04-20,"TAS",202,8,6697,200,68,19,2,0
2020-04-21,"TAS",203,8,6701,201,74,17,1,0
2020-04-22,"TAS",207,8,7248,205,80,18,1,0
2020-04-23,"TAS",207,8,7607,205,89,16,1,0
2020-04-24,"TAS",209,9,7883,207,106,16,0,0
2020-04-25,"TAS",210,10,8282,208,117,14,0,0
2020-04-26,"TAS",214,11,8719,212,123,13,1,0
2020-04-27,"TAS",216,11,9384,214,132,14,1,0
2020-04-28,"TAS",220,11,10145,218,135,14,0,0
2020-04-29,"TAS",221,11,10898,219,137,14,0,0
2020-04-30,"TAS",223,13,11909,221,144,14,0,0
2020-05-01,"TAS",223,13,12974,221,153,12,0,0
2020-05-02,"TAS",223,13,13829,221,157,13,0,0
2020-05-03,"TAS",223,13,14782,221,158,11,0,0
2020-05-04,"TAS",223,13,15356,221,164,8,1,1
2020-05-05,"TAS",225,13,16017,223,165,8,1,1
2020-05-06,"TAS",225,13,16476,223,168,8,1,1
2020-05-07,"TAS",227,13,17234,225,170,8,1,1
2020-05-08,"TAS",227,13,17807,225,175,8,1,1
2020-05-09,"TAS",227,13,18348,225,179,8,1,1
2020-05-10,"TAS",227,13,18545,225,185,8,1,1
2020-05-11,"TAS",227,13,19351,225,183,8,0,0
2020-05-12,"TAS",227,13,19539,225,185,8,0,0
2020-05-13,"TAS",227,13,20088,225,187,8,0,0
2020-05-14,"TAS",227,13,20657,225,187,8,0,0
2020-05-15,"TAS",228,13,21089,226,190,6,0,0
2020-05-16,"TAS",228,13,21604,226,195,7,0,0
2020-05-17,"TAS",228,13,21886,226,195,8,0,0
2020-05-18,"TAS",228,13,22246,226,197,6,0,0
2020-05-19,"TAS",228,13,22597,226,198,6,0,0
2020-05-20,"TAS",228,13,23027,226,198,6,0,0
2020-05-21,"TAS",228,13,23448,226,199,5,0,0
2020-05-22,"TAS",228,13,23636,226,201,4,0,0
2020-05-23,"TAS",228,13,23999,226,201,4,0,0
2020-05-24,"TAS",228,13,24191,226,202,4,0,0
2020-05-25,"TAS",228,13,24660,226,203,4,0,0
2020-05-26,"TAS",228,13,25248,226,205,4,0,0
2020-05-27,"TAS",228,13,25595,226,205,4,0,0
2020-05-28,"TAS",228,13,26592,226,205,4,0,0
2020-05-29,"TAS",228,13,27498,226,205,2,0,0
2020-05-30,"TAS",228,13,28158,226,207,2,0,0
2020-05-31,"TAS",228,13,28647,226,208,2,0,0
2020-06-01,"TAS",228,13,29049,226,209,2,0,0
2020-06-02,"TAS",228,13,29610,226,209,2,0,0
2020-06-03,"TAS",228,13,30316,226,210,2,0,0
2020-06-04,"TAS",228,13,31063,226,210,2,0,0
2020-06-05,"TAS",228,13,31813,226,210,2,0,0
2020-06-06,"TAS",228,13,32283,226,210,2,0,0
2020-06-07,"TAS",228,13,32724,226,211,1,0,0
2020-06-08,"TAS",228,13,33023,226,211,1,0,0
2020-06-09,"TAS",228,13,33398,226,211,1,0,0
2020-06-10,"TAS",228,13,34054,226,211,1,0,0
2020-06-11,"TAS",228,13,34674,226,211,1,0,0
2020-01-25,"VIC",1,0,0,0,0,0,0,0
2020-01-26,"VIC",1,0,0,0,0,0,0,0
2020-01-27,"VIC",1,0,0,0,0,0,0,0
2020-01-28,"VIC",1,0,0,0,0,0,0,0
2020-01-29,"VIC",3,0,0,0,0,0,0,0
2020-01-30,"VIC",3,0,0,0,0,0,0,0
2020-01-31,"VIC",3,0,0,0,0,0,0,0
2020-02-01,"VIC",4,0,0,0,0,0,0,0
2020-02-02,"VIC",4,0,0,0,0,0,0,0
2020-02-03,"VIC",4,0,0,0,0,0,0,0
2020-02-04,"VIC",4,0,0,0,0,0,0,0
2020-02-05,"VIC",4,0,0,0,0,0,0,0
2020-02-06,"VIC",4,0,0,0,0,0,0,0
2020-02-07,"VIC",4,0,0,0,0,0,0,0
2020-02-08,"VIC",4,0,0,0,0,0,0,0
2020-02-09,"VIC",4,0,0,0,0,0,0,0
2020-02-10,"VIC",4,0,0,0,0,0,0,0
2020-02-11,"VIC",4,0,0,0,0,0,0,0
2020-02-12,"VIC",4,0,0,0,0,0,0,0
2020-02-13,"VIC",4,0,0,0,0,0,0,0
2020-02-14,"VIC",4,0,0,0,0,0,0,0
2020-02-15,"VIC",4,0,0,0,0,0,0,0
2020-02-16,"VIC",4,0,0,0,0,0,0,0
2020-02-17,"VIC",4,0,0,0,0,0,0,0
2020-02-18,"VIC",4,0,0,0,0,0,0,0
2020-02-19,"VIC",4,0,0,0,0,0,0,0
2020-02-20,"VIC",4,0,0,0,0,0,0,0
2020-02-21,"VIC",4,0,0,0,0,0,0,0
2020-02-22,"VIC",4,0,0,0,0,0,0,0
2020-02-23,"VIC",4,0,0,0,0,0,0,0
2020-02-24,"VIC",4,0,0,0,0,0,0,0
2020-02-25,"VIC",4,0,0,0,0,0,0,0
2020-02-26,"VIC",4,0,0,0,0,0,0,0
2020-02-27,"VIC",7,0,0,0,0,0,0,0
2020-02-28,"VIC",7,0,0,0,0,0,0,0
2020-02-29,"VIC",7,0,0,0,0,0,0,0
2020-03-01,"VIC",9,0,0,0,0,0,0,0
2020-03-02,"VIC",9,0,0,0,0,0,0,0
2020-03-03,"VIC",9,0,0,0,0,0,0,0
2020-03-04,"VIC",10,0,0,0,0,0,0,0
2020-03-05,"VIC",10,0,0,10,0,0,0,0
2020-03-06,"VIC",10,0,0,10,0,0,0,0
2020-03-07,"VIC",11,0,0,11,0,0,0,0
2020-03-08,"VIC",12,0,0,12,0,0,0,0
2020-03-09,"VIC",15,0,0,15,0,0,0,0
2020-03-10,"VIC",18,0,0,18,0,0,0,0
2020-03-11,"VIC",21,0,0,21,0,0,0,0
2020-03-12,"VIC",27,0,0,27,0,0,0,0
2020-03-13,"VIC",36,0,0,36,0,0,0,0
2020-03-14,"VIC",49,0,0,49,0,0,0,0
2020-03-15,"VIC",57,0,0,57,0,0,0,0
2020-03-16,"VIC",71,0,11700,71,0,0,0,0
2020-03-17,"VIC",94,0,14200,94,0,0,0,0
2020-03-18,"VIC",121,0,15200,121,0,0,0,0
2020-03-19,"VIC",150,0,17180,150,28,0,0,0
2020-03-20,"VIC",178,0,19337,178,39,0,0,0
2020-03-21,"VIC",229,0,20500,229,51,0,0,0
2020-03-22,"VIC",296,0,22900,296,70,0,0,0
2020-03-23,"VIC",355,0,23700,355,97,0,0,0
2020-03-24,"VIC",411,0,25000,411,113,0,0,0
2020-03-25,"VIC",466,0,25500,466,128,0,0,0
2020-03-26,"VIC",520,3,26900,520,149,0,0,0
2020-03-27,"VIC",574,3,31000,574,172,0,0,0
2020-03-28,"VIC",685,3,35000,685,191,0,0,0
2020-03-29,"VIC",769,4,39000,769,193,0,0,0
2020-03-30,"VIC",821,4,42000,821,248,0,0,0
2020-03-31,"VIC",917,4,45000,917,291,32,6,0
2020-04-01,"VIC",968,5,47000,968,343,36,6,0
2020-04-02,"VIC",1036,6,49000,1036,422,37,7,0
2020-04-03,"VIC",1085,7,51000,1085,476,37,7,0
2020-04-04,"VIC",1115,8,54000,1115,527,42,10,0
2020-04-05,"VIC",1135,8,56000,1135,573,47,11,0
2020-04-06,"VIC",1158,10,57000,1158,620,45,11,0
2020-04-07,"VIC",1191,11,58000,1191,686,47,13,0
2020-04-08,"VIC",1212,12,60000,1212,736,45,12,0
2020-04-09,"VIC",1228,12,62000,1228,806,50,13,0
2020-04-10,"VIC",1241,13,62000,1241,926,43,13,0
2020-04-11,"VIC",1265,14,67000,1265,986,44,15,0
2020-04-12,"VIC",1268,14,67000,1268,1015,44,14,0
2020-04-13,"VIC",1281,14,70000,1281,1075,40,14,12
2020-04-14,"VIC",1291,14,71000,1291,1118,40,15,12
2020-04-15,"VIC",1299,14,72000,1299,1137,39,18,12
2020-04-16,"VIC",1301,14,73000,1301,1153,36,17,9
2020-04-17,"VIC",1302,14,75000,1302,1159,32,13,9
2020-04-18,"VIC",1319,14,79000,1319,1172,30,12,8
2020-04-19,"VIC",1328,15,82000,1328,1188,29,10,8
2020-04-20,"VIC",1329,15,86000,1329,1196,28,11,9
2020-04-21,"VIC",1336,15,88000,1336,1202,28,12,9
2020-04-22,"VIC",1336,15,90000,1336,1243,30,13,8
2020-04-23,"VIC",1337,16,93000,1337,1251,27,10,7
2020-04-24,"VIC",1343,16,96000,1343,1254,27,11,7
2020-04-25,"VIC",1346,16,98000,1346,1262,24,11,7
2020-04-26,"VIC",1349,17,101000,1349,1265,21,10,5
2020-04-27,"VIC",1349,17,104000,1349,1280,23,11,6
2020-04-28,"VIC",1351,17,109049,1351,1279,23,11,6
2020-04-29,"VIC",1354,18,111092,1354,1287,19,9,6
2020-04-30,"VIC",1361,18,115118,1361,1291,18,9,5
2020-05-01,"VIC",1364,18,123707,1364,1293,16,7,5
2020-05-02,"VIC",1371,18,129228,1371,1300,12,7,5
2020-05-03,"VIC",1384,18,138433,1384,1300,12,7,5
2020-05-04,"VIC",1406,18,146661,1406,1310,11,6,6
2020-05-05,"VIC",1423,18,151977,1423,1311,12,6,5
2020-05-06,"VIC",1440,18,162077,1440,1321,8,6,5
2020-05-07,"VIC",1455,18,176507,1455,1322,8,6,5
2020-05-08,"VIC",1469,18,193265,1469,1332,8,6,4
2020-05-09,"VIC",1479,18,209905,1479,1336,7,6,4
2020-05-10,"VIC",1489,18,226889,1489,1346,7,5,4
2020-05-11,"VIC",1496,18,245326,1496,1360,7,5,4
2020-05-12,"VIC",1509,18,258451,1509,1376,8,4,4
2020-05-13,"VIC",1514,18,273255,1514,1385,9,6,4
2020-05-14,"VIC",1523,18,289441,1523,1385,9,6,4
2020-05-15,"VIC",1543,18,309459,1543,1407,9,7,5
2020-05-16,"VIC",1554,18,323970,1554,1417,11,7,6
2020-05-17,"VIC",1561,18,338219,1561,1417,11,7,6
2020-05-18,"VIC",1567,18,345290,1567,1439,9,5,4
2020-05-19,"VIC",1573,18,358120,1573,1454,11,5,4
2020-05-20,"VIC",1580,18,367272,1580,1465,10,5,4
2020-05-21,"VIC",1581,18,378673,1581,1473,10,5,4
2020-05-22,"VIC",1593,18,393103,1593,1479,10,5,4
2020-05-23,"VIC",1602,19,398826,1602,1484,10,3,3
2020-05-24,"VIC",1603,19,420246,1603,1498,9,3,3
2020-05-25,"VIC",1605,19,431878,1605,1520,8,3,3
2020-05-26,"VIC",1610,19,437406,1610,1533,8,3,3
2020-05-27,"VIC",1618,19,470832,1618,1533,8,4,1
2020-05-28,"VIC",1628,19,480693,1628,1546,8,3,1
2020-05-29,"VIC",1634,19,493085,1634,1549,7,2,1
2020-05-30,"VIC",1645,19,501565,1645,1564,7,2,1
2020-05-31,"VIC",1649,19,509691,1649,1557,6,2,1
2020-06-01,"VIC",1653,19,515541,1653,1560,6,1,1
