"date","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum","vaccines","vaccines_cum"
2020-11-03,8,27610,0,907,31770,8887171,8,27610,28,25038,-1,15,0,1,0,1,0,0
2020-11-04,12,27622,0,907,46392,8933563,12,27622,22,25060,5,20,0,1,0,1,0,0
2020-11-05,12,27634,0,907,43579,8977142,12,27634,11,25071,1,21,0,1,0,1,0,0
2020-11-06,11,27645,0,907,46471,9023613,11,27645,6,25077,-1,20,0,1,0,1,0,0
2020-11-07,7,27652,0,907,38742,9062355,7,27652,12,25089,-1,19,0,1,0,1,0,0
2020-11-08,6,27658,0,907,35459,9097814,6,27658,8,25097,0,19,0,1,0,1,0,0
2020-11-09,10,27668,0,907,29026,9126840,10,27668,3,25100,1,20,0,1,0,1,0,0
2020-11-10,9,27677,0,907,33373,9160213,9,27677,2,25102,0,20,0,1,0,1,0,0
2020-11-11,8,27685,0,907,52406,9212619,8,27685,1,25103,2,22,-1,0,-1,0,0,0
2020-11-12,13,27698,0,907,55862,9268481,13,27698,5,25108,0,22,0,0,0,0,0,0
2020-11-13,5,27703,0,907,39993,9308474,5,27703,6,25114,0,22,0,0,0,0,0,0
2020-11-14,8,27711,0,907,40222,9348696,8,27711,5,25119,-1,21,0,0,0,0,0,0
2020-11-15,17,27728,0,907,30643,9379339,17,27728,6,25125,1,22,0,0,0,0,0,0
2020-11-16,22,27750,0,907,22430,9401769,22,27750,9,25134,2,24,0,0,0,0,0,0
2020-11-17,10,27760,0,907,39581,9441350,10,27760,6,25140,-1,23,0,0,0,0,0,0
2020-11-18,17,27777,0,907,56696,9498046,17,27777,1,25141,-1,22,0,0,0,0,0,0
2020-11-19,7,27784,0,907,60955,9559001,7,27784,1,25142,4,26,0,0,0,0,0,0
2020-11-20,8,27792,0,907,60392,9619393,8,27792,1,25143,-3,23,0,0,0,0,0,0
2020-11-21,14,27806,0,907,52403,9671796,14,27806,7,25150,2,25,0,0,0,0,0,0
2020-11-22,15,27821,0,907,42211,9714007,15,27821,2,25152,-3,22,0,0,0,0,0,0
2020-11-23,14,27835,0,907,32715,9746722,14,27835,4,25156,-1,21,0,0,0,0,0,0
2020-11-24,13,27848,0,907,33758,9780480,13,27848,1,25157,5,26,0,0,0,0,0,0
2020-11-25,8,27856,0,907,51587,9832067,8,27856,6,25163,-2,24,0,0,0,0,0,0
2020-11-26,8,27864,0,907,46072,9878139,8,27864,7,25170,0,24,0,0,0,0,0,0
2020-11-27,10,27874,0,907,44476,9922615,10,27874,16,25186,-2,22,0,0,0,0,0,0
2020-11-28,11,27885,0,907,30043,9952658,11,27885,14,25200,0,22,0,0,0,0,0,0
2020-11-29,7,27892,0,907,23034,9975692,7,27892,4,25204,-1,21,0,0,0,0,0,0
2020-11-30,11,27903,1,908,24527,10000219,11,27903,9,25213,1,22,0,0,0,0,0,0
2020-12-01,9,27912,0,908,27118,10027337,9,27912,9,25222,-1,21,0,0,0,0,0,0
2020-12-02,11,27923,0,908,41106,10068443,11,27923,9,25231,0,21,0,0,0,0,0,0
2020-12-03,17,27940,0,908,35767,10104210,17,27940,5,25236,5,26,0,0,0,0,0,0
2020-12-04,9,27949,0,908,30458,10134668,9,27949,9,25245,1,27,0,0,0,0,0,0
2020-12-05,7,27956,0,908,26966,10161634,7,27956,7,25252,1,28,0,0,0,0,0,0
2020-12-06,9,27965,0,908,23086,10184720,9,27965,3,25255,1,29,0,0,0,0,0,0
2020-12-07,7,27972,0,908,22033,10206753,7,27972,3,25258,4,33,0,0,0,0,0,0
2020-12-08,15,27987,0,908,22558,10229311,15,27987,5,25263,4,37,0,0,0,0,0,0
2020-12-09,6,27993,0,908,36532,10265843,6,27993,6,25269,-5,32,0,0,0,0,0,0
2020-12-10,8,28001,0,908,37261,10303104,8,28001,6,25275,6,38,0,0,0,0,0,0
2020-12-11,11,28012,0,908,30806,10333910,11,28012,3,25278,0,38,0,0,0,0,0,0
2020-12-12,13,28025,0,908,25391,10359301,13,28025,4,25282,2,40,0,0,0,0,0,0
2020-12-13,5,28030,0,908,20693,10379994,5,28030,4,25286,-6,34,0,0,0,0,0,0
2020-12-14,9,28039,0,908,20629,10400623,9,28039,9,25295,-6,28,1,1,0,0,0,0
2020-12-15,8,28047,0,908,20706,10421329,8,28047,4,25299,3,31,0,1,0,0,0,0
2020-12-16,12,28059,0,908,31971,10453300,12,28059,0,25299,-3,28,0,1,0,0,0,0
2020-12-17,13,28072,0,908,28598,10481898,13,28072,6,25305,1,29,0,1,0,0,0,0
2020-12-18,21,28093,0,908,23011,10504909,21,28093,5,25310,-5,24,-1,0,0,0,0,0
2020-12-19,35,28128,0,908,32350,10537259,35,28128,1,25311,1,25,0,0,0,0,0,0
2020-12-20,44,28172,0,908,46375,10583634,44,28172,7,25318,1,26,0,0,0,0,0,0
2020-12-21,26,28198,0,908,67852,10651486,26,28198,4,25322,-3,23,0,0,0,0,0,0
2020-12-22,21,28219,0,908,76094,10727580,21,28219,7,25329,-1,22,0,0,0,0,0,0
2020-12-23,18,28237,0,908,89673,10817253,18,28237,3,25332,-2,20,0,0,0,0,0,0
2020-12-24,25,28262,0,908,100014,10917267,25,28262,4,25336,1,21,0,0,0,0,0,0
2020-12-25,14,28276,0,908,93364,11010631,14,28276,5,25341,3,24,0,0,0,0,0,0
2020-12-26,20,28296,0,908,50869,11061500,20,28296,-1,25340,-1,23,0,0,0,0,0,0
2020-12-27,16,28312,0,908,35276,11096776,16,28312,2,25342,2,25,0,0,0,0,0,0
2020-12-28,25,28337,1,909,29426,11126202,25,28337,10,25352,-6,19,0,0,0,0,0,0
2020-12-29,13,28350,0,909,39312,11165514,13,28350,6,25358,5,24,0,0,0,0,0,0
2020-12-30,31,28381,0,909,40313,11205827,31,28381,5,25363,-5,19,0,0,0,0,0,0
2020-12-31,26,28407,0,909,54809,11260636,26,28407,3,25366,3,22,0,0,0,0,0,0
2021-01-01,20,28427,0,909,56346,11316982,20,28427,1,25367,-1.56,20.44,0,0,0,0,0,0
2021-01-02,43,28470,0,909,60612,11377594,43,28470,8,25375,4.8,25.24,0,0,0,0,0,0
2021-01-03,13,28483,0,909,51136,11428730,13,28483,7,25382,1.01,26.25,0,0,0,0,0,0
2021-01-04,22,28505,0,909,77267,11505997,22,28505,0,25382,-0.0999999999999999,26.15,0,0,0,0,0,0
2021-01-05,18,28523,0,909,84675,11590672,18,28523,10,25392,6.02,32.17,0,0,0,0,0,0
2021-01-06,13,28536,0,909,101274,11691946,13,28536,0,25392,4.95,37.12,0,0,0,0,0,0
2021-01-07,10,28546,0,909,87889,11779835,10,28546,7,25399,1.02,38.14,0,0,0,0,0,0
2021-01-08,25,28571,0,909,72548,11852383,25,28571,6,25405,3.01,41.15,0,0,0,0,0,0
2021-01-09,11,28582,0,909,75757,11928140,11,28582,1,25406,-1.05,40.1,0,0,0,0,0,0
2021-01-10,13,28595,0,909,76327,12004467,13,28595,5,25411,0.99,41.09,0,0,0,0,0,0
2021-01-11,19,28614,0,909,74958,12079425,19,28614,12,25423,3.99,45.08,0,0,1,1,0,0
2021-01-12,20,28634,0,909,60177,12139602,20,28634,6,25429,2.28,47.36,0,0,0,1,0,0
2021-01-13,16,28650,0,909,69775,12209377,16,28650,14,25443,-3.74,43.62,1,1,0,1,0,0
2021-01-14,8,28658,0,909,63170,12272547,8,28658,7,25450,3.76,47.38,0,1,0,1,0,0
2021-01-15,11,28669,0,909,55206,12327753,11,28669,7,25457,4.01,51.39,0,1,0,1,0,0
2021-01-16,20,28689,0,909,44656,12372409,20,28689,13,25470,-4.39,47,1,2,-1,0,0,0
2021-01-17,19,28708,0,909,33545,12405954,19,28708,11,25481,-9,38,0,2,0,0,0,0
2021-01-18,13,28721,0,909,42020,12447974,13,28721,16,25497,-4.06,33.94,0,2,0,0,0,0
2021-01-19,10,28731,0,909,40980,12488954,10,28731,1,25498,-0.92,33.02,0,2,0,0,0,0
2021-01-20,9,28740,0,909,57693,12546647,9,28740,12,25510,2.96,35.98,-1,1,0,0,0,0
2021-01-21,9,28749,0,909,48072,12594719,9,28749,9,25519,-4.05,31.93,0,1,0,0,0,0
2021-01-22,6,28755,0,909,49562,12644281,6,28755,8,25527,1.71,33.64,0,1,0,0,0,0
2021-01-23,6,28761,0,909,37069,12681350,6,28761,12,25539,-1.48,32.16,-1,0,0,0,0,0
2021-01-24,5,28766,0,909,31967,12713317,5,28766,11,25550,-6.04,26.12,0,0,0,0,0,0
2021-01-25,11,28777,0,909,35020,12748337,11,28777,12,25562,-1.12,25,0,0,0,0,0,0
2021-01-26,3,28780,0,909,29802,12778139,3,28780,2,25564,3,28,0,0,0,0,0,0
2021-01-27,7,28787,0,909,36210,12814349,7,28787,8,25572,-7,21,0,0,0,0,0,0
2021-01-28,7,28794,0,909,33864,12848213,7,28794,12,25584,-0.28,20.72,0,0,0,0,0,0
2021-01-29,6,28800,0,909,40711,12888924,6,28800,1,25585,-0.72,20,0,0,0,0,0,0
2021-01-30,6,28806,0,909,35383,12924307,6,28806,7,25592,-6,14,0,0,0,0,0,0
2021-01-31,6,28812,0,909,27469,12951776,6,28812,15,25607,-0.23,13.77,0,0,0,0,0,0
2021-02-01,6,28818,0,909,30319,12982095,6,28818,0,25607,-3.77,10,0,0,0,0,0,0
2021-02-02,6,28824,0,909,36352,13018447,6,28824,9,25616,-1,9,0,0,0,0,0,0
2021-02-03,5,28829,0,909,59220,13077667,5,28829,1,25617,0,9,0,0,0,0,0,0
2021-02-04,9,28838,0,909,51180,13128847,9,28838,7,25624,1,10,0,0,0,0,0,0
2021-02-05,4,28842,0,909,45569,13174416,4,28842,0,25624,0,10,0,0,0,0,0,0
2021-02-06,6,28848,0,909,60023,13234439,6,28848,3,25627,-1,9,0,0,0,0,0,0
2021-02-07,2,28850,0,909,41191,13275630,2,28850,0,25627,2,11,0,0,0,0,0,0
2021-02-08,7,28857,0,909,38462,13314092,7,28857,6,25633,-1,10,0,0,0,0,0,0
2021-02-09,3,28860,0,909,39312,13353404,3,28860,7,25640,1,11,1,1,0,0,0,0
2021-02-10,11,28871,0,909,64648,13418052,11,28871,4,25644,1.11,12.11,0,1,0,0,0,0
2021-02-11,8,28879,0,909,60489,13478541,8,28879,2,25646,0.12,12.23,0,1,0,0,0,0
2021-02-12,8,28887,0,909,58374,13536915,8,28887,6,25652,-0.15,12.08,0,1,0,0,0,0
2021-02-13,5,28892,0,909,49666,13586581,5,28892,4,25656,-1,11.08,0,1,0,0,0,0
2021-02-14,6,28898,0,909,52326,13638907,6,28898,3,25659,0.91,11.99,-1,0,0,0,0,0
2021-02-15,2,28900,0,909,63576,13702483,2,28900,7,25666,1.82,13.81,0,0,0,0,0,0
2021-02-16,5,28905,0,909,54959,13757442,5,28905,2,25668,-1.12,12.69,0,0,0,0,0,0
2021-02-17,6,28911,0,909,84860,13842302,6,28911,4,25672,-0.61,12.08,0,0,0,0,0,0
2021-02-18,1,28912,0,909,73162,13915464,1,28912,1,25673,-1.12,10.96,0,0,0,0,0,0
2021-02-19,6,28918,0,909,57122,13972586,6,28918,3,25676,-1.04,9.92,1,1,0,0,0,0
2021-02-20,2,28920,0,909,46420,14019006,2,28920,6,25682,0.18,10.1,0,1,0,0,0,0
2021-02-21,6,28926,0,909,34800,14053806,6,28926,2,25684,-0.15,9.95,0,1,0,0,20,20
2021-02-22,4,28930,0,909,35793,14089599,4,28930,0,25684,1,10.95,0,1,0,0,1816,1836
2021-02-23,7,28937,0,909,44229,14133828,7,28937,3,25687,1,11.95,-1,0,0,0,951,2787
2021-02-24,2,28939,0,909,56776,14190604,2,28939,6,25693,0.0499999999999998,12,0,0,0,0,4139,6926
2021-02-25,8,28947,0,909,49940,14240544,8,28947,5,25698,1.08,13.08,0,0,0,0,4981,11907
2021-02-26,11,28958,0,909,47889,14288433,11,28958,2,25700,3.8,16.88,0,0,0,0,5082,16989
2021-02-27,7,28965,0,909,33432,14321865,7,28965,4,25704,4.15,21.03,1,1,0,0,2538,19527
2021-02-28,5,28970,0,909,27600,14349465,5,28970,1,25705,-2.07,18.96,0,1,0,0,544,20071
2021-03-01,8,28978,0,909,24226,14373691,8,28978,6,25711,-2,16.96,0,1,0,0,3560,23631
2021-03-02,8,28986,0,909,39974,14413665,8,28986,5,25716,6.89,23.85,0,1,0,0,4943,28574
2021-03-03,10,28996,0,909,52923,14466588,10,28996,4,25720,-3.85,20,0,1,0,0,6643,35217
2021-03-04,11,29007,0,909,49047,14515635,11,29007,2,25722,6.22,26.22,0,1,0,0,7791,43008
2021-03-05,13,29020,0,909,47635,14563270,13,29020,5,25727,-1.22,25,0,1,0,0,7992,51000
2021-03-06,10,29030,0,909,37172,14600442,10,29030,2,25729,4,29,0,1,0,0,5073,56073
2021-03-07,7,29037,0,909,28385,14628827,7,29037,0,25729,-0.22,28.78,0,1,0,0,1405,57478
2021-03-08,9,29046,0,909,35146,14663973,9,29046,1,25730,0.0700000000000003,28.85,0,1,0,0,4896,62374
2021-03-09,15,29061,0,909,27603,14691576,15,29061,2,25732,7.93,36.78,0,1,1,1,7081,69455
2021-03-10,14,29075,0,909,47309,14738885,14,29075,5,25737,4.94,41.72,0,1,0,1,11292,80747
2021-03-11,15,29090,0,909,51011,14789896,15,29090,9,25746,4.32,46.04,0,1,-1,0,14253,95000
2021-03-12,12,29102,0,909,45015,14834911,12,29102,4,25750,-2.21,43.83,0,1,0,0,10109,105109
2021-03-13,10,29112,0,909,36989,14871900,10,29112,3,25753,4.05,47.88,-1,0,0,0,15899,121008
2021-03-14,5,29117,0,909,29392,14901292,5,29117,2,25755,-6.78,41.1,0,0,0,0,1783,122791
2021-03-15,13,29130,0,909,32312,14933604,13,29130,3,25758,-3.93,37.17,0,0,0,0,2230,125021
2021-03-16,7,29137,0,909,33843,14967447,7,29137,1,25759,5.73,42.9,0,0,0,0,10725,135746
2021-03-17,16,29153,0,909,54260,15021707,16,29153,2,25761,4.2,47.1,1,1,0,0,22204,157950
2021-03-18,13,29166,0,909,50496,15072203,13,29166,2,25763,-1.3,45.8,0,1,0,0,18107,176057
2021-03-19,17,29183,0,909,44082,15116285,17,29183,2,25765,17.06,62.86,0,1,0,0,14697,190754
2021-03-20,9,29192,0,909,36037,15152322,9,29192,1,25766,1.24,64.1,2,3,0,0,13077,203831
2021-03-21,4,29196,0,909,35410,15187732,4,29196,4,25770,-4.15,59.95,-1,2,0,0,2951,206782
2021-03-22,10,29206,0,909,30548,15218280,10,29206,5,25775,4,63.95,-1,1,0,0,16810,223592
2021-03-23,5,29211,0,909,29572,15247852,5,29211,3,25778,2.36,66.31,0,1,0,0,23021,246613
2021-03-24,9,29220,0,909,47726,15295578,9,29220,5,25783,5.57,71.88,0,1,0,0,12779,259392
2021-03-25,8,29228,0,909,39005,15334583,8,29228,6,25789,-1,70.88,0,1,0,0,16347,275739
2021-03-26,12,29240,0,909,38818,15373401,12,29240,4,25793,3.12,74,0,1,0,0,32342,308081
2021-03-27,13,29253,0,909,29677,15403078,13,29253,1,25794,1.2,75.2,1,2,0,0,13973,322054
2021-03-28,7,29260,0,909,35391,15438469,7,29260,3,25797,1.8,77,0,2,0,0,5056,327110
2021-03-29,18,29278,0,909,45086,15483555,18,29278,6,25803,1.06,78.06,0,2,0,0,12313,339423
2021-03-30,18,29296,0,909,44889,15528444,18,29296,3,25806,4.74,82.8,0,2,0,0,17985,357408
2021-03-31,9,29305,0,909,84776,15613220,9,29305,7,25813,-6.56,76.24,-1,1,0,0,22223,379631
2021-04-01,18,29323,0,909,85666,15698886,18,29323,0,25813,11,87.24,0,1,0,0,40034,419665
2021-04-02,12,29335,0,909,78080,15776966,12,29335,2,25815,-1.14,86.1,0,1,0,0,26366,446031
2021-04-03,6,29341,0,909,56078,15833044,6,29341,13,25828,-8.15,77.95,1,2,0,0,4446,450477
2021-04-04,7,29348,0,909,32355,15865399,7,29348,2,25830,2.95,80.9,1,3,0,0,5100,455577
2021-04-05,9,29357,0,909,27077,15892476,9,29357,1,25831,3.05,83.95,0,3,0,0,1197,456774
2021-04-06,8,29365,0,909,28581,15921057,8,29365,10,25841,-4.95,79,-1,2,0,0,4747,461521
2021-04-07,14,29379,0,909,32561,15953618,14,29379,10,25851,2.8,81.8,0,2,0,0,23379,484900
2021-04-08,6,29385,0,909,44549,15998167,6,29385,8,25859,-5.7,76.1,0,2,0,0,25055,509955
2021-04-09,5,29390,0,909,50988,16049155,5,29390,14,25873,-0.1,76,0,2,0,0,567556,1077511
2021-04-10,6,29396,0,909,34169,16083324,6,29396,9,25882,-7.18,68.82,0,2,0,0,61355,1138866
2021-04-11,9,29405,0,909,30245,16113569,9,29405,3,25885,-3.98,64.84,-1,1,0,0,27702,1166568
2021-04-12,14,29419,0,909,32317,16145886,14,29419,3,25888,-2.72,62.12,0,1,0,0,11734,1178302
2021-04-13,18,29437,1,910,28512,16174398,18,29437,2,25890,0.88,63,1,2,0,0,15729,1194031
2021-04-14,13,29450,0,910,45793,16220191,13,29450,17,25907,-3.8,59.2,0,2,0,0,101641,1295672
2021-04-15,19,29469,0,910,44406,16264597,19,29469,4,25911,-9.2,50,0,2,0,0,63633,1359305
2021-04-16,15,29484,0,910,39152,16303749,15,29484,6,25917,-4,46,0,2,0,0,61272,1420577
2021-04-17,21,29505,0,910,29678,16333427,21,29505,33,25950,-2,44,0,2,0,0,53960,1474537
2021-04-18,14,29519,0,910,24028,16357455,14,29519,11,25961,0,44,1,3,0,0,22071,1496608
2021-04-19,24,29543,0,910,28648,16386103,24,29543,5,25966,-0.0999999999999996,43.9,0,3,0,0,89644,1586252
2021-04-20,16,29559,0,910,27878,16413981,16,29559,13,25979,3.78,47.68,0,3,0,0,67034,1653286
2021-04-21,19,29578,0,910,37749,16451730,19,29578,-1,25978,-0.68,47,-1,2,1,1,64821,1718107
2021-04-22,24,29602,0,910,37186,16488916,24,29602,4,25982,0,47,-1,1,0,1,67591,1785698
2021-04-23,38,29640,0,910,33457,16522373,38,29640,9,25991,13.8,60.8,0,1,0,1,69903,1855601
2021-04-24,18,29658,0,910,38148,16560521,18,29658,3,25994,7.02,67.82,0,1,0,1,58446,1914047
2021-04-25,8,29666,0,910,42994,16603515,8,29666,5,25999,-0.0800000000000001,67.74,0,1,0,1,20040,1934087
2021-04-26,29,29695,0,910,40629,16644144,29,29695,19,26018,5,72.74,0,1,0,1,3398,1937485
2021-04-27,30,29725,0,910,42490,16686634,30,29725,41,26059,-1.84,70.9,0,1,0,1,31852,1969337
2021-04-28,25,29750,0,910,59462,16746096,25,29750,13,26072,4.26,75.16,1,2,0,1,60207,2029544
2021-04-29,29,29779,0,910,50422,16796518,29,29779,9,26081,-5.88,69.28,0,2,0,1,82741,2112285
2021-04-30,22,29801,0,910,44263,16840781,22,29801,9,26090,2.96,72.24,0,2,0,1,67259,2179544
2021-05-01,11,29812,0,910,36451,16877232,11,29812,13,26103,1.16,73.4,0,2,0,1,55300,2234844
2021-05-02,14,29826,0,910,33341,16910573,14,29826,15,26118,-10.34,63.06,0,2,0,1,19230,2254074
2021-05-03,15,29841,0,910,35643,16946216,15,29841,12,26130,-4.04,59.02,0,2,0,1,6541,2260615
2021-05-04,11,29852,0,910,30733,16976949,11,29852,5,26135,1.08,60.1,-1,1,0,1,56354,2316969
2021-05-05,14,29866,0,910,53237,17030186,14,29866,27,26162,-5.86,54.24,0,1,0,1,79345,2396314
2021-05-06,20,29886,0,910,50635,17080821,20,29886,17,26179,-7.88,46.36,0,1,0,1,77215,2473529
2021-05-07,11,29897,0,910,44806,17125627,11,29897,28,26207,-6.94,39.42,0,1,0,1,81002,2554531
2021-05-08,9,29906,0,910,55087,17180714,9,29906,11,26218,-1.03,38.39,0,1,0,1,73194,2627725
2021-05-09,17,29923,0,910,41470,17222184,17,29923,18,26236,-3.06,35.33,1,2,0,1,26613,2654338
2021-05-10,8,29931,0,910,37664,17259848,8,29931,15,26251,0.0299999999999998,35.36,0,2,0,1,8883,2663221
2021-05-11,9,29940,0,910,35191,17295039,9,29940,13,26264,-3.14,32.22,0,2,0,1,72886,2736107
2021-05-12,7,29947,0,910,61475,17356514,7,29947,6,26270,-1.22,31,1,3,0,1,76379,2812486
2021-05-13,8,29955,0,910,55232,17411746,8,29955,11,26281,-4.28,26.72,0,3,0,1,82284,2894770
2021-05-14,2,29957,0,910,54093,17465839,2,29957,6,26287,-2.42,24.3,0,3,0,1,85874,2980644
2021-05-15,10,29967,0,910,42001,17507840,10,29967,5,26292,-0.62,23.68,0,3,0,1,76153,3056797
2021-05-16,8,29975,0,910,34536,17542376,8,29975,4,26296,-0.43,23.25,0,3,0,1,32387,3089184
2021-05-17,3,29978,0,910,38665,17581041,3,29978,1,26297,-0.15,23.1,0,3,0,1,10953,3100137
2021-05-18,10,29988,0,910,39354,17620395,10,29988,12,26309,1.97,25.07,0,3,0,1,83187,3183324
2021-05-19,3,29991,0,910,58614,17679009,3,29991,6,26315,-3.12,21.95,0,3,0,1,95530,3278854
2021-05-20,6,29997,0,910,55245,17734254,6,29997,8,26323,0,21.95,-2,1,0,1,92874,3371728
2021-05-21,3,30000,0,910,50193,17784447,3,30000,7,26330,-1.42,20.53,0,1,0,1,101146,3472874
2021-05-22,8,30008,0,910,39474,17823921,8,30008,6,26336,3.47,24,0,1,0,1,90621,3563495
2021-05-23,3,30011,0,910,33199,17857120,3,30011,10,26346,-6,18,0,1,0,1,37469,3600964
2021-05-24,10,30021,0,910,33970,17891090,10,30021,11,26357,1,19,0,1,0,1,13089,3614053
2021-05-25,9,30030,0,910,35564,17926654,9,30030,3,26360,-2,17,0,1,0,1,76569,3690622
2021-05-26,18,30048,0,910,61494,17988148,18,30048,4,26364,3,20,0,1,0,1,104658,3795280
2021-05-27,15,30063,0,910,81048,18069196,15,30063,7,26371,-2,18,1,2,1,2,111388,3906668
2021-05-28,10,30073,0,910,95647,18164843,10,30073,3,26374,1,19,0,2,0,2,124870,4031538
2021-05-29,10,30083,0,910,87224,18252067,10,30083,3,26377,-2,17,-1,1,-1,1,121611,4153149
2021-05-30,15,30098,0,910,71361,18323428,15,30098,5,26382,2,19,0,1,0,1,57952,4211101
2021-05-31,8,30106,0,910,81291,18404719,8,30106,0,26382,2,21,0,1,0,1,32499,4243600
2021-06-01,12,30118,0,910,65263,18469982,12,30118,3,26385,-1,20,0,1,0,1,119139,4362739
2021-06-02,12,30130,0,910,96383,18566365,12,30130,8,26393,1,21,0,1,0,1,138705,4501444
2021-06-03,7,30137,0,910,95521,18661886,7,30137,3,26396,-1,20,0,1,0,1,141259,4642703
2021-06-04,13,30150,0,910,89509,18751395,13,30150,5,26401,-1,19,-1,0,-1,0,143659,4786362
2021-06-05,8,30158,0,910,68780,18820175,8,30158,0,26401,-2,17,0,0,0,0,141245,4927607
2021-06-06,17,30175,0,910,53344,18873519,17,30175,4,26405,-1,16,0,0,0,0,88745,5016352
2021-06-07,20,30195,0,910,88293,18961812,20,30195,7,26412,1,17,0,0,0,0,60061,5076413
2021-06-08,9,30204,0,910,55734,19017546,9,30204,8,26420,1,18,0,0,0,0,127564,5203977
2021-06-09,7,30211,0,910,73284,19090830,7,30211,12,26432,-4,14,0,0,0,0,140885,5344862
2021-06-10,15,30226,0,910,66779,19157609,15,30226,10,26442,2.9,16.9,0,0,0,0,142808,5487670
2021-06-11,3,30229,0,910,55165,19212774,3,30229,10,26452,-1,15.9,0,0,0,0,153338,5641008
2021-06-12,8,30237,0,910,48984,19261758,8,30237,9,26461,-1.12,14.78,0,0,0,0,132916,5773924
2021-06-13,11,30248,0,910,49773,19311531,11,30248,7,26468,0.97,15.75,0,0,0,0,60822,5834746
2021-06-14,14,30262,0,910,42512,19354043,14,30262,11,26479,8.03,23.78,1,1,0,0,32553,5867299
2021-06-15,12,30274,0,910,40751,19394794,12,30274,15,26494,2.15,25.93,0,1,0,0,63946,5931245
2021-06-16,17,30291,0,910,47437,19442231,17,30291,19,26513,1.12,27.05,0,1,0,0,152075,6083320
2021-06-17,13,30304,0,910,70468,19512699,13,30304,8,26521,8.06,35.11,0,1,0,0,136010,6219330
2021-06-18,9,30313,0,910,75644,19588343,9,30313,3,26524,4,39.11,0,1,0,0,141336,6360666
2021-06-19,10,30323,0,910,72997,19661340,10,30323,7,26531,-2.94,36.17,0,1,0,0,130810,6491476
2021-06-20,10,30333,0,910,56208,19717548,10,30333,6,26537,0.15,36.32,0,1,0,0,64553,6556029
2021-06-21,23,30356,0,910,61683,19779231,23,30356,7,26544,4.06,40.38,0,1,0,0,34712,6590741
2021-06-22,17,30373,0,910,59835,19839066,17,30373,6,26550,1.62,42,1,2,0,0,128643,6719384
2021-06-23,20,30393,0,910,95172,19934238,20,30393,2,26552,3,45,-1,1,0,0,140892,6860276
2021-06-24,23,30416,0,910,95014,20029252,23,30416,2,26554,5,50,-1,0,0,0,138922,6999198
2021-06-25,22,30438,0,910,91915,20121167,22,30438,8,26562,2,52,1,1,0,0,138434,7137632
2021-06-26,19,30457,0,910,95041,20216208,19,30457,5,26567,0,52,0,1,0,0,119973,7257605
2021-06-27,45,30502,0,910,87424,20303632,45,30502,11,26578,4,56,0,1,0,0,68715,7326320
2021-06-28,27,30529,0,910,103798,20407430,27,30529,-2,26576,2,58,1,2,0,0,48346,7374666
2021-06-29,33,30562,0,910,126945,20534375,33,30562,5,26581,1,59,-1,1,0,0,126034,7500700
2021-06-30,49,30611,0,910,150542,20684917,49,30611,26,26607,3,62,0,1,0,0,144885,7645585
2021-07-01,32,30643,0,910,155772,20840689,32,30643,8,26615,5,67,2,3,0,0,161390,7806975
2021-07-02,42,30685,0,910,162784,21003473,42,30685,1,26616,6,73,1,4,0,0,163178,7970153
2021-07-03,49,30734,0,910,132858,21136331,49,30734,2,26618,-7,66,2,6,0,0,151496,8121649
2021-07-04,23,30757,0,910,105033,21241364,23,30757,16,26634,9,75,1,7,0,0,79718,8201367
2021-07-05,46,30803,0,910,117058,21358422,46,30803,4,26638,6,81,0,7,0,0,54106,8255473
2021-07-06,29,30832,0,910,93624,21452046,29,30832,1,26639,2,83,2,9,2,2,146718,8402191
2021-07-07,29,30861,0,910,77825,21529871,29,30861,1,26640,14,97,1,10,0,2,165475,8567666
2021-07-08,46,30907,0,910,103262,21633133,46,30907,5,26645,6,103,5,15,1,3,139133,8706799
2021-07-09,48,30955,0,910,98103,21731236,48,30955,2,26647,1,104,-3,12,1,4,164773,8871572
2021-07-10,62,31017,0,910,93623,21824859,62,31017,3,26650,8,112,6,18,0,4,140975,9012547
2021-07-11,86,31103,1,911,92055,21916914,86,31103,4,26654,1,113,-1,17,1,5,85422,9097969
2021-07-12,123,31226,0,911,130133,22047047,123,31226,5,26659,13,126,3,20,-1,4,51848,9149817
2021-07-13,97,31323,1,912,102200,22149247,97,31323,4,26663,-1,125,3,23,0,4,154209,9304026
2021-07-14,107,31430,0,912,128289,22277536,107,31430,6,26669,5,130,-1,22,0,4,165119,9469145
2021-07-15,86,31516,0,912,111457,22388993,86,31516,12,26681,3,133,0,22,1,5,162662,9631807
2021-07-16,116,31632,0,912,140369,22529362,116,31632,11,26692,-1,132,-1,21,0,5,175002,9806809
2021-07-17,139,31771,1,913,157923,22687285,139,31771,3,26695,-9,123,0,21,1,6,163937,9970746
2021-07-18,127,31898,1,914,143857,22831142,127,31898,3,26698,1,124,0,21,1,7,96700,10067446
2021-07-19,120,32018,1,915,161596,22992738,120,32018,4,26702,4,128,6,27,0,7,58087,10125533
2021-07-20,111,32129,0,915,137376,23130114,111,32129,4,26706,14,142,3,30,4,11,169911,10295444
2021-07-21,146,32275,0,915,180180,23310294,146,32275,68,26774,13,155,-4,26,0,11,174589,10470033
