"date","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum"
2020-11-29,7,27892,0,907,23034,9975575,6,26675,4,25204,-1,21,0,0,0,0
2020-11-30,11,27903,1,908,24527,10000102,11,26686,9,25213,1,22,0,0,0,0
2020-12-01,9,27912,0,908,27118,10027220,5,26691,9,25222,-1,21,0,0,0,0
2020-12-02,11,27923,0,908,41106,10068326,9,26700,9,25231,0,21,0,0,0,0
2020-12-03,17,27940,0,908,35767,10104093,11,26711,5,25236,5,26,0,0,0,0
2020-12-04,9,27949,0,908,30458,10134551,7,26718,9,25245,1,27,0,0,0,0
2020-12-05,7,27956,0,908,26966,10161517,4,26722,7,25252,1,28,0,0,0,0
2020-12-06,9,27965,0,908,23086,10184603,7,26729,3,25255,1,29,0,0,0,0
2020-12-07,7,27972,0,908,22033,10206636,7,26736,3,25258,4,33,0,0,0,0
2020-12-08,15,27987,0,908,22558,10229194,12,26748,5,25263,4,37,0,0,0,0
2020-12-09,6,27993,0,908,36532,10265726,2,26750,6,25269,-5,32,0,0,0,0
2020-12-10,8,28001,0,908,37261,10302987,6,26756,6,25275,6,38,0,0,0,0
2020-12-11,11,28012,0,908,30806,10333793,9,26765,3,25278,0,38,0,0,0,0
2020-12-12,13,28025,0,908,25391,10359184,12,26777,4,25282,2,40,0,0,0,0
2020-12-13,5,28030,0,908,20693,10379877,4,26781,4,25286,-6,34,0,0,0,0
2020-12-14,9,28039,0,908,20629,10400506,6,26787,9,25295,-6,28,1,1,0,0
2020-12-15,8,28047,0,908,20706,10421212,5,26792,4,25299,3,31,0,1,0,0
2020-12-16,12,28059,0,908,31971,10453183,8,26800,0,25299,-3,28,0,1,0,0
2020-12-17,13,28072,0,908,28598,10481781,10,26810,6,25305,1,29,0,1,0,0
2020-12-18,21,28093,0,908,23011,10504792,20,26830,5,25310,-5,24,-1,0,0,0
2020-12-19,35,28128,0,908,32350,10537142,31,26861,1,25311,1,25,0,0,0,0
2020-12-20,44,28172,0,908,46374,10583516,43,26904,7,25318,1,26,0,0,0,0
2020-12-21,26,28198,0,908,67852,10651368,25,26929,4,25322,-3,23,0,0,0,0
2020-12-22,21,28219,0,908,76094,10727462,21,26950,7,25329,-1,22,0,0,0,0
2020-12-23,18,28237,0,908,89673,10817135,18,26968,3,25332,-2,20,0,0,0,0
2020-12-24,25,28262,0,908,100014,10917149,22,26990,4,25336,1,21,0,0,0,0
2020-12-25,14,28276,0,908,93364,11010513,13,27003,5,25341,3,24,0,0,0,0
2020-12-26,20,28296,0,908,50869,11061382,15,27018,-1,25340,-1,23,0,0,0,0
2020-12-27,16,28312,0,908,35276,11096658,14,27032,2,25342,2,25,0,0,0,0
2020-12-28,25,28337,1,909,29426,11126084,22,27054,10,25352,-6,19,0,0,0,0
2020-12-29,13,28350,0,909,39312,11165396,11,27065,6,25358,5,24,0,0,0,0
2020-12-30,31,28381,0,909,40313,11205709,31,27096,5,25363,-5,19,0,0,0,0
2020-12-31,26,28407,0,909,54809,11260518,24,27120,3,25366,3,22,0,0,0,0
2021-01-01,20,28427,0,909,56346,11316864,17,27137,1,25367,-1.56,20.44,0,0,0,0
2021-01-02,43,28470,0,909,60612,11377476,33,27170,8,25375,4.8,25.24,0,0,0,0
2021-01-03,13,28483,0,909,51136,11428612,13,27183,7,25382,1.01,26.25,0,0,0,0
2021-01-04,22,28505,0,909,77267,11505879,20,27203,0,25382,-0.0999999999999999,26.15,0,0,0,0
2021-01-05,18,28523,0,909,84675,11590554,12,27215,10,25392,6.02,32.17,0,0,0,0
2021-01-06,13,28536,0,909,101274,11691828,10,27225,0,25392,4.95,37.12,0,0,0,0
2021-01-07,10,28546,0,909,87889,11779717,8,27233,7,25399,1.02,38.14,0,0,0,0
2021-01-08,25,28571,0,909,72548,11852265,24,27257,6,25405,3.01,41.15,0,0,0,0
2021-01-09,11,28582,0,909,75757,11928022,9,27266,1,25406,-1.05,40.1,0,0,0,0
2021-01-10,13,28595,0,909,76327,12004349,12,27278,5,25411,0.99,41.09,0,0,0,0
2021-01-11,19,28614,0,909,74958,12079307,17,27295,12,25423,3.99,45.08,0,0,1,1
2021-01-12,20,28634,0,909,60177,12139484,19,27314,6,25429,2.28,47.36,0,0,0,1
2021-01-13,16,28650,0,909,69775,12209259,14,27328,14,25443,-3.74,43.62,1,1,0,1
2021-01-14,8,28658,0,909,63170,12272429,4,27332,7,25450,3.76,47.38,0,1,0,1
2021-01-15,11,28669,0,909,55206,12327635,8,27340,7,25457,4.01,51.39,0,1,0,1
2021-01-16,20,28689,0,909,44656,12372291,18,27358,13,25470,-4.39,47,1,2,-1,0
2021-01-17,19,28708,0,909,33545,12405836,18,27376,11,25481,-9,38,0,2,0,0
2021-01-18,13,28721,0,909,42020,12447856,13,27389,16,25497,-4.06,33.94,0,2,0,0
2021-01-19,10,28731,0,909,40980,12488836,7,27396,1,25498,-0.92,33.02,0,2,0,0
2021-01-20,9,28740,0,909,57693,12546529,8,27404,12,25510,2.96,35.98,-1,1,0,0
2021-01-21,9,28749,0,909,48072,12594601,9,27413,9,25519,-4.05,31.93,0,1,0,0
2021-01-22,6,28755,0,909,49562,12644163,2,27415,8,25527,1.71,33.64,0,1,0,0
2021-01-23,6,28761,0,909,37069,12681232,4,27419,12,25539,-1.48,32.16,-1,0,0,0
2021-01-24,5,28766,0,909,31967,12713199,3,27422,11,25550,-6.04,26.12,0,0,0,0
2021-01-25,11,28777,0,909,35020,12748219,11,27433,12,25562,-1.12,25,0,0,0,0
2021-01-26,3,28780,0,909,29802,12778021,2,27435,2,25564,3,28,0,0,0,0
2021-01-27,7,28787,0,909,36210,12814231,5,27440,8,25572,-7,21,0,0,0,0
2021-01-28,7,28794,0,909,33864,12848095,6,27446,12,25584,-0.28,20.72,0,0,0,0
2021-01-29,6,28800,0,909,40711,12888806,5,27451,1,25585,-0.72,20,0,0,0,0
2021-01-30,6,28806,0,909,35383,12924189,3,27454,7,25592,-6,14,0,0,0,0
2021-01-31,6,28812,0,909,27469,12951658,5,27459,15,25607,-0.23,13.77,0,0,0,0
2021-02-01,6,28818,0,909,30319,12981977,6,27465,0,25607,-3.77,10,0,0,0,0
2021-02-02,6,28824,0,909,36352,13018329,5,27470,9,25616,-1,9,0,0,0,0
2021-02-03,5,28829,0,909,59220,13077549,5,27475,1,25617,0,9,0,0,0,0
2021-02-04,9,28838,0,909,51180,13128729,6,27481,7,25624,1,10,0,0,0,0
2021-02-05,4,28842,0,909,45687,13174416,3,27484,0,25624,0,10,0,0,0,0
2021-02-06,6,28848,0,909,59905,13234321,4,27488,3,25627,-1,9,0,0,0,0
2021-02-07,2,28850,0,909,41191,13275512,1,27489,0,25627,2,11,0,0,0,0
2021-02-08,7,28857,0,909,38462,13313974,7,27496,6,25633,-1,10,0,0,0,0
2021-02-09,3,28860,0,909,39312,13353286,3,27499,7,25640,1,11,1,1,0,0
2021-02-10,11,28871,0,909,64648,13417934,9,27508,4,25644,1.11,12.11,0,1,0,0
2021-02-11,8,28879,0,909,60489,13478423,7,27515,2,25646,0.12,12.23,0,1,0,0
2021-02-12,8,28887,0,909,58374,13536797,8,27523,6,25652,-0.15,12.08,0,1,0,0
2021-02-13,5,28892,0,909,49666,13586463,5,27528,4,25656,-1,11.08,0,1,0,0
2021-02-14,6,28898,0,909,52326,13638789,5,27533,3,25659,0.91,11.99,-1,0,0,0
2021-02-15,2,28900,0,909,63576,13702365,2,27535,7,25666,1.82,13.81,0,0,0,0
2021-02-16,5,28905,0,909,54959,13757324,5,27540,2,25668,-1.12,12.69,0,0,0,0
2021-02-17,6,28911,0,909,84860,13842184,6,27546,4,25672,-0.61,12.08,0,0,0,0
2021-02-18,1,28912,0,909,73162,13915346,1,27547,1,25673,-1.12,10.96,0,0,0,0
2021-02-19,6,28918,0,909,57122,13972468,6,27553,3,25676,-1.04,9.92,1,1,0,0
2021-02-20,2,28920,0,909,46420,14018888,1,27554,6,25682,0.18,10.1,0,1,0,0
2021-02-21,6,28926,0,909,34800,14053688,5,27559,2,25684,-0.15,9.95,0,1,0,0
2021-02-22,4,28930,0,909,36619,14090307,3,27562,0,25684,1,10.95,0,1,0,0
2021-02-23,7,28937,0,909,43403,14133710,1375,28937,3,25687,1,11.95,-1,0,0,0
